condition,epoch,i,x
winsfs_b500_w250,384,13,86918.311018
winsfs_b500_w250,384,14,85594.579192
winsfs_b500_w250,384,15,83796.23463
winsfs_b500_w250,384,16,85065.681174
winsfs_b500_w250,384,17,92787.383307
winsfs_b500_w250,384,18,104189.068908
winsfs_b500_w250,384,19,135612.805759
winsfs_b500_w250,384,20,14736270.500563
winsfs_b500_w250,385,0,1153743527.345895
winsfs_b500_w250,385,1,1483548.009746
winsfs_b500_w250,385,2,790015.760944
winsfs_b500_w250,385,3,508030.753107
winsfs_b500_w250,385,4,353917.177523
winsfs_b500_w250,385,5,269376.291277
winsfs_b500_w250,385,6,215861.045136
winsfs_b500_w250,385,7,171942.337766
winsfs_b500_w250,385,8,150267.94074
winsfs_b500_w250,385,9,122857.443685
winsfs_b500_w250,385,10,128587.273609
winsfs_b500_w250,385,11,95367.297032
winsfs_b500_w250,385,12,97489.75899
winsfs_b500_w250,385,13,86918.311018
winsfs_b500_w250,385,14,85594.579192
winsfs_b500_w250,385,15,83796.23463
winsfs_b500_w250,385,16,85065.681174
winsfs_b500_w250,385,17,92787.383307
winsfs_b500_w250,385,18,104189.068908
winsfs_b500_w250,385,19,135612.805759
winsfs_b500_w250,385,20,14736270.500563
winsfs_b500_w250,386,0,1153743527.345895
winsfs_b500_w250,386,1,1483548.009746
winsfs_b500_w250,386,2,790015.760944
winsfs_b500_w250,386,3,508030.753107
winsfs_b500_w250,386,4,353917.177523
winsfs_b500_w250,386,5,269376.291277
winsfs_b500_w250,386,6,215861.045136
winsfs_b500_w250,386,7,171942.337766
winsfs_b500_w250,386,8,150267.94074
winsfs_b500_w250,386,9,122857.443685
winsfs_b500_w250,386,10,128587.273609
winsfs_b500_w250,386,11,95367.297032
winsfs_b500_w250,386,12,97489.75899
winsfs_b500_w250,386,13,86918.311018
winsfs_b500_w250,386,14,85594.579192
winsfs_b500_w250,386,15,83796.23463
winsfs_b500_w250,386,16,85065.681174
winsfs_b500_w250,386,17,92787.383307
winsfs_b500_w250,386,18,104189.068908
winsfs_b500_w250,386,19,135612.805759
winsfs_b500_w250,386,20,14736270.500563
winsfs_b500_w250,387,0,1153743527.345895
winsfs_b500_w250,387,1,1483548.009746
winsfs_b500_w250,387,2,790015.760944
winsfs_b500_w250,387,3,508030.753107
winsfs_b500_w250,387,4,353917.177523
winsfs_b500_w250,387,5,269376.291277
winsfs_b500_w250,387,6,215861.045136
winsfs_b500_w250,387,7,171942.337766
winsfs_b500_w250,387,8,150267.94074
winsfs_b500_w250,387,9,122857.443685
winsfs_b500_w250,387,10,128587.273609
winsfs_b500_w250,387,11,95367.297032
winsfs_b500_w250,387,12,97489.75899
winsfs_b500_w250,387,13,86918.311018
winsfs_b500_w250,387,14,85594.579192
winsfs_b500_w250,387,15,83796.23463
winsfs_b500_w250,387,16,85065.681174
winsfs_b500_w250,387,17,92787.383307
winsfs_b500_w250,387,18,104189.068908
winsfs_b500_w250,387,19,135612.805759
winsfs_b500_w250,387,20,14736270.500563
winsfs_b500_w250,388,0,1153743527.345895
winsfs_b500_w250,388,1,1483548.009746
winsfs_b500_w250,388,2,790015.760944
winsfs_b500_w250,388,3,508030.753107
winsfs_b500_w250,388,4,353917.177523
winsfs_b500_w250,388,5,269376.291277
winsfs_b500_w250,388,6,215861.045136
winsfs_b500_w250,388,7,171942.337766
winsfs_b500_w250,388,8,150267.94074
winsfs_b500_w250,388,9,122857.443685
winsfs_b500_w250,388,10,128587.273609
winsfs_b500_w250,388,11,95367.297032
winsfs_b500_w250,388,12,97489.75899
winsfs_b500_w250,388,13,86918.311018
winsfs_b500_w250,388,14,85594.579192
winsfs_b500_w250,388,15,83796.23463
winsfs_b500_w250,388,16,85065.681174
winsfs_b500_w250,388,17,92787.383307
winsfs_b500_w250,388,18,104189.068908
winsfs_b500_w250,388,19,135612.805759
winsfs_b500_w250,388,20,14736270.500563
winsfs_b500_w250,389,0,1153743527.345895
winsfs_b500_w250,389,1,1483548.009746
winsfs_b500_w250,389,2,790015.760944
winsfs_b500_w250,389,3,508030.753107
winsfs_b500_w250,389,4,353917.177523
winsfs_b500_w250,389,5,269376.291277
winsfs_b500_w250,389,6,215861.045136
winsfs_b500_w250,389,7,171942.337766
winsfs_b500_w250,389,8,150267.94074
winsfs_b500_w250,389,9,122857.443685
winsfs_b500_w250,389,10,128587.273609
winsfs_b500_w250,389,11,95367.297032
winsfs_b500_w250,389,12,97489.75899
winsfs_b500_w250,389,13,86918.311018
winsfs_b500_w250,389,14,85594.579192
winsfs_b500_w250,389,15,83796.23463
winsfs_b500_w250,389,16,85065.681174
winsfs_b500_w250,389,17,92787.383307
winsfs_b500_w250,389,18,104189.068908
winsfs_b500_w250,389,19,135612.805759
winsfs_b500_w250,389,20,14736270.500563
winsfs_b500_w250,390,0,1153743527.345895
winsfs_b500_w250,390,1,1483548.009746
winsfs_b500_w250,390,2,790015.760944
winsfs_b500_w250,390,3,508030.753107
winsfs_b500_w250,390,4,353917.177523
winsfs_b500_w250,390,5,269376.291277
winsfs_b500_w250,390,6,215861.045136
winsfs_b500_w250,390,7,171942.337766
winsfs_b500_w250,390,8,150267.94074
winsfs_b500_w250,390,9,122857.443685
winsfs_b500_w250,390,10,128587.273609
winsfs_b500_w250,390,11,95367.297032
winsfs_b500_w250,390,12,97489.75899
winsfs_b500_w250,390,13,86918.311018
winsfs_b500_w250,390,14,85594.579192
winsfs_b500_w250,390,15,83796.23463
winsfs_b500_w250,390,16,85065.681174
winsfs_b500_w250,390,17,92787.383307
winsfs_b500_w250,390,18,104189.068908
winsfs_b500_w250,390,19,135612.805759
winsfs_b500_w250,390,20,14736270.500563
winsfs_b500_w250,391,0,1153743527.345895
winsfs_b500_w250,391,1,1483548.009746
winsfs_b500_w250,391,2,790015.760944
winsfs_b500_w250,391,3,508030.753107
winsfs_b500_w250,391,4,353917.177523
winsfs_b500_w250,391,5,269376.291277
winsfs_b500_w250,391,6,215861.045136
winsfs_b500_w250,391,7,171942.337766
winsfs_b500_w250,391,8,150267.94074
winsfs_b500_w250,391,9,122857.443685
winsfs_b500_w250,391,10,128587.273609
winsfs_b500_w250,391,11,95367.297032
winsfs_b500_w250,391,12,97489.75899
winsfs_b500_w250,391,13,86918.311018
winsfs_b500_w250,391,14,85594.579192
winsfs_b500_w250,391,15,83796.23463
winsfs_b500_w250,391,16,85065.681174
winsfs_b500_w250,391,17,92787.383307
winsfs_b500_w250,391,18,104189.068908
winsfs_b500_w250,391,19,135612.805759
winsfs_b500_w250,391,20,14736270.500563
winsfs_b500_w250,392,0,1153743527.345895
winsfs_b500_w250,392,1,1483548.009746
winsfs_b500_w250,392,2,790015.760944
winsfs_b500_w250,392,3,508030.753107
winsfs_b500_w250,392,4,353917.177523
winsfs_b500_w250,392,5,269376.291277
winsfs_b500_w250,392,6,215861.045136
winsfs_b500_w250,392,7,171942.337766
winsfs_b500_w250,392,8,150267.94074
winsfs_b500_w250,392,9,122857.443685
winsfs_b500_w250,392,10,128587.273609
winsfs_b500_w250,392,11,95367.297032
winsfs_b500_w250,392,12,97489.75899
winsfs_b500_w250,392,13,86918.311018
winsfs_b500_w250,392,14,85594.579192
winsfs_b500_w250,392,15,83796.23463
winsfs_b500_w250,392,16,85065.681174
winsfs_b500_w250,392,17,92787.383307
winsfs_b500_w250,392,18,104189.068908
winsfs_b500_w250,392,19,135612.805759
winsfs_b500_w250,392,20,14736270.500563
winsfs_b500_w250,393,0,1153743527.345895
winsfs_b500_w250,393,1,1483548.009746
winsfs_b500_w250,393,2,790015.760944
winsfs_b500_w250,393,3,508030.753107
winsfs_b500_w250,393,4,353917.177523
winsfs_b500_w250,393,5,269376.291277
winsfs_b500_w250,393,6,215861.045136
winsfs_b500_w250,393,7,171942.337766
winsfs_b500_w250,393,8,150267.94074
winsfs_b500_w250,393,9,122857.443685
winsfs_b500_w250,393,10,128587.273609
winsfs_b500_w250,393,11,95367.297032
winsfs_b500_w250,393,12,97489.75899
winsfs_b500_w250,393,13,86918.311018
winsfs_b500_w250,393,14,85594.579192
winsfs_b500_w250,393,15,83796.23463
winsfs_b500_w250,393,16,85065.681174
winsfs_b500_w250,393,17,92787.383307
winsfs_b500_w250,393,18,104189.068908
winsfs_b500_w250,393,19,135612.805759
winsfs_b500_w250,393,20,14736270.500563
winsfs_b500_w250,394,0,1153743527.345895
winsfs_b500_w250,394,1,1483548.009746
winsfs_b500_w250,394,2,790015.760944
winsfs_b500_w250,394,3,508030.753107
winsfs_b500_w250,394,4,353917.177523
winsfs_b500_w250,394,5,269376.291277
winsfs_b500_w250,394,6,215861.045136
winsfs_b500_w250,394,7,171942.337766
winsfs_b500_w250,394,8,150267.94074
winsfs_b500_w250,394,9,122857.443685
winsfs_b500_w250,394,10,128587.273609
winsfs_b500_w250,394,11,95367.297032
winsfs_b500_w250,394,12,97489.75899
winsfs_b500_w250,394,13,86918.311018
winsfs_b500_w250,394,14,85594.579192
winsfs_b500_w250,394,15,83796.23463
winsfs_b500_w250,394,16,85065.681174
winsfs_b500_w250,394,17,92787.383307
winsfs_b500_w250,394,18,104189.068908
winsfs_b500_w250,394,19,135612.805759
winsfs_b500_w250,394,20,14736270.500563
winsfs_b500_w250,395,0,1153743527.345895
winsfs_b500_w250,395,1,1483548.009746
winsfs_b500_w250,395,2,790015.760944
winsfs_b500_w250,395,3,508030.753107
winsfs_b500_w250,395,4,353917.177523
winsfs_b500_w250,395,5,269376.291277
winsfs_b500_w250,395,6,215861.045136
winsfs_b500_w250,395,7,171942.337766
winsfs_b500_w250,395,8,150267.94074
winsfs_b500_w250,395,9,122857.443685
winsfs_b500_w250,395,10,128587.273609
winsfs_b500_w250,395,11,95367.297032
winsfs_b500_w250,395,12,97489.75899
winsfs_b500_w250,395,13,86918.311018
winsfs_b500_w250,395,14,85594.579192
winsfs_b500_w250,395,15,83796.23463
winsfs_b500_w250,395,16,85065.681174
winsfs_b500_w250,395,17,92787.383307
winsfs_b500_w250,395,18,104189.068908
winsfs_b500_w250,395,19,135612.805759
winsfs_b500_w250,395,20,14736270.500563
winsfs_b500_w250,396,0,1153743527.345895
winsfs_b500_w250,396,1,1483548.009746
winsfs_b500_w250,396,2,790015.760944
winsfs_b500_w250,396,3,508030.753107
winsfs_b500_w250,396,4,353917.177523
winsfs_b500_w250,396,5,269376.291277
winsfs_b500_w250,396,6,215861.045136
winsfs_b500_w250,396,7,171942.337766
winsfs_b500_w250,396,8,150267.94074
winsfs_b500_w250,396,9,122857.443685
winsfs_b500_w250,396,10,128587.273609
winsfs_b500_w250,396,11,95367.297032
winsfs_b500_w250,396,12,97489.75899
winsfs_b500_w250,396,13,86918.311018
winsfs_b500_w250,396,14,85594.579192
winsfs_b500_w250,396,15,83796.23463
winsfs_b500_w250,396,16,85065.681174
winsfs_b500_w250,396,17,92787.383307
winsfs_b500_w250,396,18,104189.068908
winsfs_b500_w250,396,19,135612.805759
winsfs_b500_w250,396,20,14736270.500563
winsfs_b500_w250,397,0,1153743527.345895
winsfs_b500_w250,397,1,1483548.009746
winsfs_b500_w250,397,2,790015.760944
winsfs_b500_w250,397,3,508030.753107
winsfs_b500_w250,397,4,353917.177523
winsfs_b500_w250,397,5,269376.291277
winsfs_b500_w250,397,6,215861.045136
winsfs_b500_w250,397,7,171942.337766
winsfs_b500_w250,397,8,150267.94074
winsfs_b500_w250,397,9,122857.443685
winsfs_b500_w250,397,10,128587.273609
winsfs_b500_w250,397,11,95367.297032
winsfs_b500_w250,397,12,97489.75899
winsfs_b500_w250,397,13,86918.311018
winsfs_b500_w250,397,14,85594.579192
winsfs_b500_w250,397,15,83796.23463
winsfs_b500_w250,397,16,85065.681174
winsfs_b500_w250,397,17,92787.383307
winsfs_b500_w250,397,18,104189.068908
winsfs_b500_w250,397,19,135612.805759
winsfs_b500_w250,397,20,14736270.500563
winsfs_b500_w250,398,0,1153743527.345895
winsfs_b500_w250,398,1,1483548.009746
winsfs_b500_w250,398,2,790015.760944
winsfs_b500_w250,398,3,508030.753107
winsfs_b500_w250,398,4,353917.177523
winsfs_b500_w250,398,5,269376.291277
winsfs_b500_w250,398,6,215861.045136
winsfs_b500_w250,398,7,171942.337766
winsfs_b500_w250,398,8,150267.94074
winsfs_b500_w250,398,9,122857.443685
winsfs_b500_w250,398,10,128587.273609
winsfs_b500_w250,398,11,95367.297032
winsfs_b500_w250,398,12,97489.75899
winsfs_b500_w250,398,13,86918.311018
winsfs_b500_w250,398,14,85594.579192
winsfs_b500_w250,398,15,83796.23463
winsfs_b500_w250,398,16,85065.681174
winsfs_b500_w250,398,17,92787.383307
winsfs_b500_w250,398,18,104189.068908
winsfs_b500_w250,398,19,135612.805759
winsfs_b500_w250,398,20,14736270.500563
winsfs_b500_w250,399,0,1153743527.345895
winsfs_b500_w250,399,1,1483548.009746
winsfs_b500_w250,399,2,790015.760944
winsfs_b500_w250,399,3,508030.753107
winsfs_b500_w250,399,4,353917.177523
winsfs_b500_w250,399,5,269376.291277
winsfs_b500_w250,399,6,215861.045136
winsfs_b500_w250,399,7,171942.337766
winsfs_b500_w250,399,8,150267.94074
winsfs_b500_w250,399,9,122857.443685
winsfs_b500_w250,399,10,128587.273609
winsfs_b500_w250,399,11,95367.297032
winsfs_b500_w250,399,12,97489.75899
winsfs_b500_w250,399,13,86918.311018
winsfs_b500_w250,399,14,85594.579192
winsfs_b500_w250,399,15,83796.23463
winsfs_b500_w250,399,16,85065.681174
winsfs_b500_w250,399,17,92787.383307
winsfs_b500_w250,399,18,104189.068908
winsfs_b500_w250,399,19,135612.805759
winsfs_b500_w250,399,20,14736270.500563
winsfs_b500_w250,400,0,1153743527.345895
winsfs_b500_w250,400,1,1483548.009746
winsfs_b500_w250,400,2,790015.760944
winsfs_b500_w250,400,3,508030.753107
winsfs_b500_w250,400,4,353917.177523
winsfs_b500_w250,400,5,269376.291277
winsfs_b500_w250,400,6,215861.045136
winsfs_b500_w250,400,7,171942.337766
winsfs_b500_w250,400,8,150267.94074
winsfs_b500_w250,400,9,122857.443685
winsfs_b500_w250,400,10,128587.273609
winsfs_b500_w250,400,11,95367.297032
winsfs_b500_w250,400,12,97489.75899
winsfs_b500_w250,400,13,86918.311018
winsfs_b500_w250,400,14,85594.579192
winsfs_b500_w250,400,15,83796.23463
winsfs_b500_w250,400,16,85065.681174
winsfs_b500_w250,400,17,92787.383307
winsfs_b500_w250,400,18,104189.068908
winsfs_b500_w250,400,19,135612.805759
winsfs_b500_w250,400,20,14736270.500563
winsfs_b500_w250,401,0,1153743527.345895
winsfs_b500_w250,401,1,1483548.009746
winsfs_b500_w250,401,2,790015.760944
winsfs_b500_w250,401,3,508030.753107
winsfs_b500_w250,401,4,353917.177523
winsfs_b500_w250,401,5,269376.291277
winsfs_b500_w250,401,6,215861.045136
winsfs_b500_w250,401,7,171942.337766
winsfs_b500_w250,401,8,150267.94074
winsfs_b500_w250,401,9,122857.443685
winsfs_b500_w250,401,10,128587.273609
winsfs_b500_w250,401,11,95367.297032
winsfs_b500_w250,401,12,97489.75899
winsfs_b500_w250,401,13,86918.311018
winsfs_b500_w250,401,14,85594.579192
winsfs_b500_w250,401,15,83796.23463
winsfs_b500_w250,401,16,85065.681174
winsfs_b500_w250,401,17,92787.383307
winsfs_b500_w250,401,18,104189.068908
winsfs_b500_w250,401,19,135612.805759
winsfs_b500_w250,401,20,14736270.500563
winsfs_b500_w250,402,0,1153743527.345895
winsfs_b500_w250,402,1,1483548.009746
winsfs_b500_w250,402,2,790015.760944
winsfs_b500_w250,402,3,508030.753107
winsfs_b500_w250,402,4,353917.177523
winsfs_b500_w250,402,5,269376.291277
winsfs_b500_w250,402,6,215861.045136
winsfs_b500_w250,402,7,171942.337766
winsfs_b500_w250,402,8,150267.94074
winsfs_b500_w250,402,9,122857.443685
winsfs_b500_w250,402,10,128587.273609
winsfs_b500_w250,402,11,95367.297032
winsfs_b500_w250,402,12,97489.75899
winsfs_b500_w250,402,13,86918.311018
winsfs_b500_w250,402,14,85594.579192
winsfs_b500_w250,402,15,83796.23463
winsfs_b500_w250,402,16,85065.681174
winsfs_b500_w250,402,17,92787.383307
winsfs_b500_w250,402,18,104189.068908
winsfs_b500_w250,402,19,135612.805759
winsfs_b500_w250,402,20,14736270.500563
winsfs_b500_w250,403,0,1153743527.345895
winsfs_b500_w250,403,1,1483548.009746
winsfs_b500_w250,403,2,790015.760944
winsfs_b500_w250,403,3,508030.753107
winsfs_b500_w250,403,4,353917.177523
winsfs_b500_w250,403,5,269376.291277
winsfs_b500_w250,403,6,215861.045136
winsfs_b500_w250,403,7,171942.337766
winsfs_b500_w250,403,8,150267.94074
winsfs_b500_w250,403,9,122857.443685
winsfs_b500_w250,403,10,128587.273609
winsfs_b500_w250,403,11,95367.297032
winsfs_b500_w250,403,12,97489.75899
winsfs_b500_w250,403,13,86918.311018
winsfs_b500_w250,403,14,85594.579192
winsfs_b500_w250,403,15,83796.23463
winsfs_b500_w250,403,16,85065.681174
winsfs_b500_w250,403,17,92787.383307
winsfs_b500_w250,403,18,104189.068908
winsfs_b500_w250,403,19,135612.805759
winsfs_b500_w250,403,20,14736270.500563
winsfs_b500_w250,404,0,1153743527.345895
winsfs_b500_w250,404,1,1483548.009746
winsfs_b500_w250,404,2,790015.760944
winsfs_b500_w250,404,3,508030.753107
winsfs_b500_w250,404,4,353917.177523
winsfs_b500_w250,404,5,269376.291277
winsfs_b500_w250,404,6,215861.045136
winsfs_b500_w250,404,7,171942.337766
winsfs_b500_w250,404,8,150267.94074
winsfs_b500_w250,404,9,122857.443685
winsfs_b500_w250,404,10,128587.273609
winsfs_b500_w250,404,11,95367.297032
winsfs_b500_w250,404,12,97489.75899
winsfs_b500_w250,404,13,86918.311018
winsfs_b500_w250,404,14,85594.579192
winsfs_b500_w250,404,15,83796.23463
winsfs_b500_w250,404,16,85065.681174
winsfs_b500_w250,404,17,92787.383307
winsfs_b500_w250,404,18,104189.068908
winsfs_b500_w250,404,19,135612.805759
winsfs_b500_w250,404,20,14736270.500563
winsfs_b500_w250,405,0,1153743527.345895
winsfs_b500_w250,405,1,1483548.009746
winsfs_b500_w250,405,2,790015.760944
winsfs_b500_w250,405,3,508030.753107
winsfs_b500_w250,405,4,353917.177523
winsfs_b500_w250,405,5,269376.291277
winsfs_b500_w250,405,6,215861.045136
winsfs_b500_w250,405,7,171942.337766
winsfs_b500_w250,405,8,150267.94074
winsfs_b500_w250,405,9,122857.443685
winsfs_b500_w250,405,10,128587.273609
winsfs_b500_w250,405,11,95367.297032
winsfs_b500_w250,405,12,97489.75899
winsfs_b500_w250,405,13,86918.311018
winsfs_b500_w250,405,14,85594.579192
winsfs_b500_w250,405,15,83796.23463
winsfs_b500_w250,405,16,85065.681174
winsfs_b500_w250,405,17,92787.383307
winsfs_b500_w250,405,18,104189.068908
winsfs_b500_w250,405,19,135612.805759
winsfs_b500_w250,405,20,14736270.500563
winsfs_b500_w250,406,0,1153743527.345895
winsfs_b500_w250,406,1,1483548.009746
winsfs_b500_w250,406,2,790015.760944
winsfs_b500_w250,406,3,508030.753107
winsfs_b500_w250,406,4,353917.177523
winsfs_b500_w250,406,5,269376.291277
winsfs_b500_w250,406,6,215861.045136
winsfs_b500_w250,406,7,171942.337766
winsfs_b500_w250,406,8,150267.94074
winsfs_b500_w250,406,9,122857.443685
winsfs_b500_w250,406,10,128587.273609
winsfs_b500_w250,406,11,95367.297032
winsfs_b500_w250,406,12,97489.75899
winsfs_b500_w250,406,13,86918.311018
winsfs_b500_w250,406,14,85594.579192
winsfs_b500_w250,406,15,83796.23463
winsfs_b500_w250,406,16,85065.681174
winsfs_b500_w250,406,17,92787.383307
winsfs_b500_w250,406,18,104189.068908
winsfs_b500_w250,406,19,135612.805759
winsfs_b500_w250,406,20,14736270.500563
winsfs_b500_w250,407,0,1153743527.345895
winsfs_b500_w250,407,1,1483548.009746
winsfs_b500_w250,407,2,790015.760944
winsfs_b500_w250,407,3,508030.753107
winsfs_b500_w250,407,4,353917.177523
winsfs_b500_w250,407,5,269376.291277
winsfs_b500_w250,407,6,215861.045136
winsfs_b500_w250,407,7,171942.337766
winsfs_b500_w250,407,8,150267.94074
winsfs_b500_w250,407,9,122857.443685
winsfs_b500_w250,407,10,128587.273609
winsfs_b500_w250,407,11,95367.297032
winsfs_b500_w250,407,12,97489.75899
winsfs_b500_w250,407,13,86918.311018
winsfs_b500_w250,407,14,85594.579192
winsfs_b500_w250,407,15,83796.23463
winsfs_b500_w250,407,16,85065.681174
winsfs_b500_w250,407,17,92787.383307
winsfs_b500_w250,407,18,104189.068908
winsfs_b500_w250,407,19,135612.805759
winsfs_b500_w250,407,20,14736270.500563
winsfs_b500_w250,408,0,1153743527.345895
winsfs_b500_w250,408,1,1483548.009746
winsfs_b500_w250,408,2,790015.760944
winsfs_b500_w250,408,3,508030.753107
winsfs_b500_w250,408,4,353917.177523
winsfs_b500_w250,408,5,269376.291277
winsfs_b500_w250,408,6,215861.045136
winsfs_b500_w250,408,7,171942.337766
winsfs_b500_w250,408,8,150267.94074
winsfs_b500_w250,408,9,122857.443685
winsfs_b500_w250,408,10,128587.273609
winsfs_b500_w250,408,11,95367.297032
winsfs_b500_w250,408,12,97489.75899
winsfs_b500_w250,408,13,86918.311018
winsfs_b500_w250,408,14,85594.579192
winsfs_b500_w250,408,15,83796.23463
winsfs_b500_w250,408,16,85065.681174
winsfs_b500_w250,408,17,92787.383307
winsfs_b500_w250,408,18,104189.068908
winsfs_b500_w250,408,19,135612.805759
winsfs_b500_w250,408,20,14736270.500563
winsfs_b500_w250,409,0,1153743527.345895
winsfs_b500_w250,409,1,1483548.009746
winsfs_b500_w250,409,2,790015.760944
winsfs_b500_w250,409,3,508030.753107
winsfs_b500_w250,409,4,353917.177523
winsfs_b500_w250,409,5,269376.291277
winsfs_b500_w250,409,6,215861.045136
winsfs_b500_w250,409,7,171942.337766
winsfs_b500_w250,409,8,150267.94074
winsfs_b500_w250,409,9,122857.443685
winsfs_b500_w250,409,10,128587.273609
winsfs_b500_w250,409,11,95367.297032
winsfs_b500_w250,409,12,97489.75899
winsfs_b500_w250,409,13,86918.311018
winsfs_b500_w250,409,14,85594.579192
winsfs_b500_w250,409,15,83796.23463
winsfs_b500_w250,409,16,85065.681174
winsfs_b500_w250,409,17,92787.383307
winsfs_b500_w250,409,18,104189.068908
winsfs_b500_w250,409,19,135612.805759
winsfs_b500_w250,409,20,14736270.500563
winsfs_b500_w250,410,0,1153743527.345895
winsfs_b500_w250,410,1,1483548.009746
winsfs_b500_w250,410,2,790015.760944
winsfs_b500_w250,410,3,508030.753107
winsfs_b500_w250,410,4,353917.177523
winsfs_b500_w250,410,5,269376.291277
winsfs_b500_w250,410,6,215861.045136
winsfs_b500_w250,410,7,171942.337766
winsfs_b500_w250,410,8,150267.94074
winsfs_b500_w250,410,9,122857.443685
winsfs_b500_w250,410,10,128587.273609
winsfs_b500_w250,410,11,95367.297032
winsfs_b500_w250,410,12,97489.75899
winsfs_b500_w250,410,13,86918.311018
winsfs_b500_w250,410,14,85594.579192
winsfs_b500_w250,410,15,83796.23463
winsfs_b500_w250,410,16,85065.681174
winsfs_b500_w250,410,17,92787.383307
winsfs_b500_w250,410,18,104189.068908
winsfs_b500_w250,410,19,135612.805759
winsfs_b500_w250,410,20,14736270.500563
winsfs_b500_w250,411,0,1153743527.345895
winsfs_b500_w250,411,1,1483548.009746
winsfs_b500_w250,411,2,790015.760944
winsfs_b500_w250,411,3,508030.753107
winsfs_b500_w250,411,4,353917.177523
winsfs_b500_w250,411,5,269376.291277
winsfs_b500_w250,411,6,215861.045136
winsfs_b500_w250,411,7,171942.337766
winsfs_b500_w250,411,8,150267.94074
winsfs_b500_w250,411,9,122857.443685
winsfs_b500_w250,411,10,128587.273609
winsfs_b500_w250,411,11,95367.297032
winsfs_b500_w250,411,12,97489.75899
winsfs_b500_w250,411,13,86918.311018
winsfs_b500_w250,411,14,85594.579192
winsfs_b500_w250,411,15,83796.23463
winsfs_b500_w250,411,16,85065.681174
winsfs_b500_w250,411,17,92787.383307
winsfs_b500_w250,411,18,104189.068908
winsfs_b500_w250,411,19,135612.805759
winsfs_b500_w250,411,20,14736270.500563
winsfs_b500_w250,412,0,1153743527.345895
winsfs_b500_w250,412,1,1483548.009746
winsfs_b500_w250,412,2,790015.760944
winsfs_b500_w250,412,3,508030.753107
winsfs_b500_w250,412,4,353917.177523
winsfs_b500_w250,412,5,269376.291277
winsfs_b500_w250,412,6,215861.045136
winsfs_b500_w250,412,7,171942.337766
winsfs_b500_w250,412,8,150267.94074
winsfs_b500_w250,412,9,122857.443685
winsfs_b500_w250,412,10,128587.273609
winsfs_b500_w250,412,11,95367.297032
winsfs_b500_w250,412,12,97489.75899
winsfs_b500_w250,412,13,86918.311018
winsfs_b500_w250,412,14,85594.579192
winsfs_b500_w250,412,15,83796.23463
winsfs_b500_w250,412,16,85065.681174
winsfs_b500_w250,412,17,92787.383307
winsfs_b500_w250,412,18,104189.068908
winsfs_b500_w250,412,19,135612.805759
winsfs_b500_w250,412,20,14736270.500563
winsfs_b500_w250,413,0,1153743527.345895
winsfs_b500_w250,413,1,1483548.009746
winsfs_b500_w250,413,2,790015.760944
winsfs_b500_w250,413,3,508030.753107
winsfs_b500_w250,413,4,353917.177523
winsfs_b500_w250,413,5,269376.291277
winsfs_b500_w250,413,6,215861.045136
winsfs_b500_w250,413,7,171942.337766
winsfs_b500_w250,413,8,150267.94074
winsfs_b500_w250,413,9,122857.443685
winsfs_b500_w250,413,10,128587.273609
winsfs_b500_w250,413,11,95367.297032
winsfs_b500_w250,413,12,97489.75899
winsfs_b500_w250,413,13,86918.311018
winsfs_b500_w250,413,14,85594.579192
winsfs_b500_w250,413,15,83796.23463
winsfs_b500_w250,413,16,85065.681174
winsfs_b500_w250,413,17,92787.383307
winsfs_b500_w250,413,18,104189.068908
winsfs_b500_w250,413,19,135612.805759
winsfs_b500_w250,413,20,14736270.500563
winsfs_b500_w250,414,0,1153743527.345895
winsfs_b500_w250,414,1,1483548.009746
winsfs_b500_w250,414,2,790015.760944
winsfs_b500_w250,414,3,508030.753107
winsfs_b500_w250,414,4,353917.177523
winsfs_b500_w250,414,5,269376.291277
winsfs_b500_w250,414,6,215861.045136
winsfs_b500_w250,414,7,171942.337766
winsfs_b500_w250,414,8,150267.94074
winsfs_b500_w250,414,9,122857.443685
winsfs_b500_w250,414,10,128587.273609
winsfs_b500_w250,414,11,95367.297032
winsfs_b500_w250,414,12,97489.75899
winsfs_b500_w250,414,13,86918.311018
winsfs_b500_w250,414,14,85594.579192
winsfs_b500_w250,414,15,83796.23463
winsfs_b500_w250,414,16,85065.681174
winsfs_b500_w250,414,17,92787.383307
winsfs_b500_w250,414,18,104189.068908
winsfs_b500_w250,414,19,135612.805759
winsfs_b500_w250,414,20,14736270.500563
winsfs_b500_w250,415,0,1153743527.345895
winsfs_b500_w250,415,1,1483548.009746
winsfs_b500_w250,415,2,790015.760944
winsfs_b500_w250,415,3,508030.753107
winsfs_b500_w250,415,4,353917.177523
winsfs_b500_w250,415,5,269376.291277
winsfs_b500_w250,415,6,215861.045136
winsfs_b500_w250,415,7,171942.337766
winsfs_b500_w250,415,8,150267.94074
winsfs_b500_w250,415,9,122857.443685
winsfs_b500_w250,415,10,128587.273609
winsfs_b500_w250,415,11,95367.297032
winsfs_b500_w250,415,12,97489.75899
winsfs_b500_w250,415,13,86918.311018
winsfs_b500_w250,415,14,85594.579192
winsfs_b500_w250,415,15,83796.23463
winsfs_b500_w250,415,16,85065.681174
winsfs_b500_w250,415,17,92787.383307
winsfs_b500_w250,415,18,104189.068908
winsfs_b500_w250,415,19,135612.805759
winsfs_b500_w250,415,20,14736270.500563
winsfs_b500_w250,416,0,1153743527.345895
