population,split,individual,depth,count,density
YRI,train,8,75,25,2.1303047239856623e-8
YRI,train,8,76,24,2.0450925350262363e-8
YRI,train,8,77,34,2.8972144246205008e-8
YRI,train,8,78,36,3.0676388025393546e-8
YRI,train,8,79,47,4.0049728810930455e-8
YRI,train,8,80,25,2.1303047239856623e-8
YRI,train,8,81,31,2.6415778577422213e-8
YRI,train,8,82,27,2.300729101904515e-8
YRI,train,8,83,28,2.3859412908639415e-8
YRI,train,8,84,27,2.300729101904515e-8
YRI,train,8,85,30,2.5563656687827952e-8
YRI,train,8,86,26,2.215516912945089e-8
YRI,train,8,87,33,2.8120022356610744e-8
YRI,train,8,88,28,2.3859412908639415e-8
YRI,train,8,89,28,2.3859412908639415e-8
YRI,train,8,90,17,1.4486072123102504e-8
YRI,train,8,91,32,2.7267900467016484e-8
YRI,train,8,92,18,1.5338194012696773e-8
YRI,train,8,93,13,1.1077584564725444e-8
YRI,train,8,94,21,1.7894559681479564e-8
YRI,train,8,95,25,2.1303047239856623e-8
YRI,train,8,96,22,1.8746681571073828e-8
YRI,train,8,97,21,1.7894559681479564e-8
YRI,train,8,98,25,2.1303047239856623e-8
YRI,train,8,99,15,1.2781828343913976e-8
YRI,train,8,100,529,4.507724795953662e-7
YRI,train,9,0,16782745,0.0143009443819787
YRI,train,9,1,22302922,0.0190048080381135
YRI,train,9,2,41283368,0.03517846154897541
YRI,train,9,3,68633119,0.05848378305102805
YRI,train,9,4,99184653,0.08451741393311148
YRI,train,9,5,125486414,0.10692972021608822
YRI,train,9,6,141018565,0.12016500607567168
YRI,train,9,7,142681281,0.1215818427754503
YRI,train,9,8,131472573,0.11203065733457994
YRI,train,9,9,111565710,0.0950675836191258
YRI,train,9,10,87946342,0.07494100312794347
YRI,train,9,11,64893387,0.05529707555261191
YRI,train,9,12,45168549,0.03848910932411115
YRI,train,9,13,29806835,0.02539905656302447
YRI,train,9,14,18752405,0.01597933478303694
YRI,train,9,15,11308702,0.00963639251709844
YRI,train,9,16,6586524,0.00561252127673797
YRI,train,9,17,3718627,0.00316872346593625
YRI,train,9,18,2058068,0.00175372479307348
YRI,train,9,19,1127391,9.60674549231568e-4
YRI,train,9,20,617755,5.264025579063052e-4
YRI,train,9,21,344001,2.9313078214231674e-4
YRI,train,9,22,199838,1.7028633417273873e-4
YRI,train,9,23,122775,1.0461926499493588e-4
YRI,train,9,24,80957,6.898523181588291e-5
YRI,train,9,25,57589,4.907284749984413e-5
YRI,train,9,26,43913,3.741922853775296e-5
YRI,train,9,27,33457,2.8509442060155325e-5
YRI,train,9,28,26917,2.293656490220883e-5
YRI,train,9,29,22304,1.9005726625510485e-5
YRI,train,9,30,18610,1.585798836534927e-5
YRI,train,9,31,15641,1.3328038475143898e-5
YRI,train,9,32,13798,1.1757577832621669e-5
YRI,train,9,33,11930,1.016581414285958e-5
YRI,train,9,34,10687,9.10662663409391e-6
YRI,train,9,35,9955,8.482873410910908e-6
YRI,train,9,36,9018,7.684435200361081e-6
YRI,train,9,37,8430,7.1833875292796535e-6
YRI,train,9,38,7891,6.724093830788345e-6
YRI,train,9,39,7362,6.2733213511929784e-6
YRI,train,9,40,6885,5.866859209856514e-6
YRI,train,9,41,6369,5.4271643148258735e-6
YRI,train,9,42,6094,5.192830795187451e-6
YRI,train,9,43,5529,4.711381927566691e-6
YRI,train,9,44,5192,4.424216850773424e-6
YRI,train,9,45,4961,4.227376694277148e-6
YRI,train,9,46,4803,4.092741435721255e-6
YRI,train,9,47,4528,3.858407916082832e-6
YRI,train,9,48,4374,3.727181145085315e-6
YRI,train,9,49,4065,3.463875481200687e-6
YRI,train,9,50,3804,3.241471668016584e-6
YRI,train,9,51,3530,3.0079902702677555e-6
YRI,train,9,52,3236,2.7574664347270413e-6
YRI,train,9,53,3198,2.7250858029224595e-6
YRI,train,9,54,2941,2.506090477296733e-6
YRI,train,9,55,2818,2.4012794848766388e-6
YRI,train,9,56,2670,2.2751654452166873e-6
YRI,train,9,57,2471,2.105593189187429e-6
YRI,train,9,58,2273,1.9368730550477644e-6
YRI,train,9,59,2044,1.7417371423306777e-6
YRI,train,9,60,1897,1.6164752245603206e-6
YRI,train,9,61,1642,1.3991841427137832e-6
YRI,train,9,62,1504,1.2815913219497746e-6
YRI,train,9,63,1233,1.0506662898697287e-6
YRI,train,9,64,995,8.478612801462936e-7
YRI,train,9,65,941,8.018466981082034e-7
YRI,train,9,66,770,6.56133854987584e-7
YRI,train,9,67,698,5.947810789367969e-7
YRI,train,9,68,569,4.848573551791368e-7
YRI,train,9,69,507,4.3202579802429236e-7
YRI,train,9,70,449,3.82602728427825e-7
YRI,train,9,71,402,3.425529996168945e-7
YRI,train,9,72,387,3.297711712729806e-7
YRI,train,9,73,330,2.8120022356610745e-7
YRI,train,9,74,258,2.1984744751532037e-7
YRI,train,9,75,247,2.1047410672978347e-7
YRI,train,9,76,235,2.002486440546523e-7
YRI,train,9,77,242,2.0621349728181215e-7
YRI,train,9,78,196,1.6701589036047593e-7
YRI,train,9,79,195,1.661637684708817e-7
YRI,train,9,80,158,1.346352585558939e-7
YRI,train,9,81,145,1.2355767399116842e-7
YRI,train,9,82,126,1.073673580888774e-7
YRI,train,9,83,104,8.862067651780356e-8
YRI,train,9,84,116,9.884613919293475e-8
YRI,train,9,85,124,1.0566311430968885e-7
YRI,train,9,86,88,7.498672628429531e-8
YRI,train,9,87,88,7.498672628429531e-8
YRI,train,9,88,69,5.8796410382004286e-8
YRI,train,9,89,74,6.30570198299756e-8
YRI,train,9,90,61,5.197943526525016e-8
YRI,train,9,91,62,5.2831557154844426e-8
YRI,train,9,92,49,4.175397259011898e-8
YRI,train,9,93,47,4.0049728810930455e-8
YRI,train,9,94,43,3.664124125255339e-8
YRI,train,9,95,63,5.3683679044438697e-8
YRI,train,9,96,49,4.175397259011898e-8
YRI,train,9,97,57,4.8570947706873113e-8
YRI,train,9,98,38,3.2380631804582073e-8
YRI,train,9,99,59,5.0275191486061634e-8
YRI,train,9,100,2920,2.488195917615254e-6
YRI,train,10,0,13099891,0.0111627038723989
YRI,train,10,1,19981905,0.01702701864629309
YRI,train,10,2,40839116,0.03479990469527938
YRI,train,10,3,74129222,0.06316713272479275
YRI,train,10,4,112478159,0.09584510138516418
YRI,train,10,5,144492288,0.12312504148235874
YRI,train,10,6,160699093,0.13693521478324452
YRI,train,10,7,157292443,0.13403233374805823
YRI,train,10,8,137600281,0.11725221145442184
YRI,train,10,9,108955781,0.09284360598793892
YRI,train,10,10,78836110,0.06717797502146133
YRI,train,10,11,52624623,0.04484259318994581
YRI,train,10,12,32635874,0.02780974262144034
YRI,train,10,13,18934147,0.01613420111949558
YRI,train,10,14,10333151,0.00880510415558286
YRI,train,10,15,5339035,0.00454950859280991
YRI,train,10,16,2635394,0.00224567691510538
YRI,train,10,17,1250255,0.00106536965307467
YRI,train,10,18,584630,4.981760203134952e-4
YRI,train,10,19,274649,2.3403442485517528e-4
YRI,train,10,20,134808,1.1487284769242368e-4
YRI,train,10,21,74526,6.350523594390219e-5
YRI,train,10,22,46330,3.94788071449023e-5
YRI,train,10,23,32583,2.7764687528649935e-5
YRI,train,10,24,25226,2.1495626786904927e-5
YRI,train,10,25,20473,1.7445491445663386e-5
YRI,train,10,26,17030,1.4511635779790331e-5
YRI,train,10,27,14572,1.241712017516763e-5
YRI,train,10,28,13026,1.1099739733854897e-5
YRI,train,10,29,11463,9.76787322041906e-6
YRI,train,10,30,10551,8.99073805710909e-6
YRI,train,10,31,9733,8.293702351420982e-6
YRI,train,10,32,9319,7.940923889128955e-6
YRI,train,10,33,8556,7.290754887368531e-6
YRI,train,10,34,8038,6.849355748558702e-6
YRI,train,10,35,7713,6.572416134440566e-6
YRI,train,10,36,7126,6.072220585248733e-6
YRI,train,10,37,6888,5.869415575525297e-6
YRI,train,10,38,6486,5.526862575908403e-6
YRI,train,10,39,5976,5.092280412215328e-6
YRI,train,10,40,5702,4.858799014466499e-6
YRI,train,10,41,5447,4.641507932619961e-6
YRI,train,10,42,4976,4.240158522621062e-6
YRI,train,10,43,4532,3.8618164036412085e-6
YRI,train,10,44,4211,3.5882852770814497e-6
YRI,train,10,45,3855,3.2849298843858913e-6
YRI,train,10,46,3533,3.010546635936538e-6
YRI,train,10,47,3121,2.659472417423701e-6
YRI,train,10,48,2741,2.3356660993778803e-6
YRI,train,10,49,2359,2.010155537552871e-6
YRI,train,10,50,2000,1.70424377918853e-6
YRI,train,10,51,1694,1.443494480972685e-6
YRI,train,10,52,1343,1.144399697725098e-6
YRI,train,10,53,1122,9.560807601247651e-7
YRI,train,10,54,988,8.418964269191338e-7
YRI,train,10,55,824,7.021484370256744e-7
YRI,train,10,56,718,6.118235167286822e-7
YRI,train,10,57,632,5.385410342235755e-7
YRI,train,10,58,537,4.575894547121203e-7
YRI,train,10,59,421,3.5874331551918557e-7
YRI,train,10,60,338,2.8801719868286156e-7
YRI,train,10,61,313,2.6671415144300496e-7
YRI,train,10,62,275,2.343335196384229e-7
YRI,train,10,63,221,1.8831893760033258e-7
YRI,train,10,64,180,1.533819401269677e-7
YRI,train,10,65,178,1.5167769634777918e-7
YRI,train,10,66,192,1.636074028020989e-7
YRI,train,10,67,141,1.2014918643279136e-7
YRI,train,10,68,124,1.0566311430968885e-7
YRI,train,10,69,111,9.458552974496341e-8
YRI,train,10,70,97,8.26558232906437e-8
YRI,train,10,71,78,6.646550738835267e-8
YRI,train,10,72,71,6.050065416119281e-8
YRI,train,10,73,67,5.709216660281575e-8
YRI,train,10,74,78,6.646550738835267e-8
YRI,train,10,75,64,5.453580093403297e-8
YRI,train,10,76,78,6.646550738835267e-8
YRI,train,10,77,65,5.5387922823627224e-8
YRI,train,10,78,64,5.453580093403297e-8
YRI,train,10,79,75,6.390914171956987e-8
YRI,train,10,80,56,4.771882581727883e-8
YRI,train,10,81,54,4.6014582038090315e-8
YRI,train,10,82,35,2.9824266135799275e-8
YRI,train,10,83,25,2.1303047239856623e-8
YRI,train,10,84,22,1.8746681571073828e-8
YRI,train,10,85,26,2.215516912945089e-8
YRI,train,10,86,29,2.4711534798233685e-8
YRI,train,10,87,17,1.4486072123102504e-8
YRI,train,10,88,22,1.8746681571073828e-8
YRI,train,10,89,25,2.1303047239856623e-8
YRI,train,10,90,28,2.3859412908639415e-8
YRI,train,10,91,23,1.9598803460668095e-8
YRI,train,10,92,26,2.215516912945089e-8
YRI,train,10,93,31,2.6415778577422213e-8
YRI,train,10,94,33,2.8120022356610744e-8
YRI,train,10,95,27,2.300729101904515e-8
YRI,train,10,96,29,2.4711534798233685e-8
YRI,train,10,97,19,1.6190315902291033e-8
YRI,train,10,98,31,2.6415778577422213e-8
YRI,train,10,99,20,1.70424377918853e-8
YRI,train,10,100,416,3.5448270607121425e-7
MasaiMara,test,1,0,54088723,0.08542351154703136
MasaiMara,test,1,1,123427360,0.19493154815615812
MasaiMara,test,1,2,150110492,0.23707280622418392
MasaiMara,test,1,3,128551058,0.2030235172578598
MasaiMara,test,1,4,86793614,0.13707506623400192
MasaiMara,test,1,5,49062875,0.07748607910549223
MasaiMara,test,1,6,24135366,0.03811751510925536
MasaiMara,test,1,7,10551379,0.01666402525057957
MasaiMara,test,1,8,4180789,0.00660281215027394
MasaiMara,test,1,9,1526944,0.00241153629039587
MasaiMara,test,1,10,518232,8.184552117461002e-4
MasaiMara,test,1,11,163409,2.580754328104372e-4
MasaiMara,test,1,12,50204,7.928828295146038e-5
MasaiMara,test,1,13,14470,2.285278970415966e-5
MasaiMara,test,1,14,4066,6.421523354327103e-6
MasaiMara,test,1,15,1510,2.3847762580014574e-6
MasaiMara,test,1,16,683,1.078676943188739e-6
MasaiMara,test,1,17,444,7.012189791739384e-7
MasaiMara,test,1,18,326,5.148589802042881e-7
MasaiMara,test,1,19,320,5.053830480532889e-7
MasaiMara,test,1,20,288,4.548447432479601e-7
MasaiMara,test,1,21,202,3.190230490836387e-7
MasaiMara,test,1,22,152,2.4005694782531225e-7
MasaiMara,test,1,23,92,1.452976263153206e-7
MasaiMara,test,1,24,56,8.844203340932558e-8
MasaiMara,test,1,25,11,1.737254227683181e-8
MasaiMara,test,1,26,10,1.5793220251665283e-8
MasaiMara,test,1,27,8,1.2634576201332225e-8
MasaiMara,test,1,28,3,4.737966075499584e-9
MasaiMara,test,1,29,1,1.579322025166528e-9
MasaiMara,test,1,30,2,3.158644050333056e-9
MasaiMara,test,1,31,1,1.579322025166528e-9
MasaiMara,test,1,32,0,0
MasaiMara,test,1,33,0,0
MasaiMara,test,1,34,0,0
MasaiMara,test,1,35,0,0
MasaiMara,test,1,36,0,0
MasaiMara,test,1,37,0,0
MasaiMara,test,1,38,0,0
MasaiMara,test,1,39,0,0
MasaiMara,test,1,40,0,0
MasaiMara,test,1,41,0,0
MasaiMara,test,1,42,0,0
MasaiMara,test,1,43,0,0
MasaiMara,test,1,44,0,0
MasaiMara,test,1,45,0,0
MasaiMara,test,1,46,0,0
MasaiMara,test,1,47,0,0
MasaiMara,test,1,48,0,0
MasaiMara,test,1,49,0,0
MasaiMara,test,1,50,0,0
MasaiMara,test,1,51,0,0
MasaiMara,test,1,52,0,0
MasaiMara,test,1,53,0,0
MasaiMara,test,1,54,0,0
MasaiMara,test,1,55,0,0
MasaiMara,test,1,56,0,0
MasaiMara,test,1,57,0,0
MasaiMara,test,1,58,0,0
MasaiMara,test,1,59,0,0
MasaiMara,test,1,60,0,0
MasaiMara,test,1,61,0,0
MasaiMara,test,1,62,0,0
MasaiMara,test,1,63,0,0
MasaiMara,test,1,64,0,0
MasaiMara,test,1,65,0,0
MasaiMara,test,1,66,0,0
MasaiMara,test,1,67,0,0
MasaiMara,test,1,68,0,0
MasaiMara,test,1,69,0,0
MasaiMara,test,1,70,0,0
MasaiMara,test,1,71,0,0
MasaiMara,test,1,72,0,0
MasaiMara,test,1,73,0,0
MasaiMara,test,1,74,0,0
MasaiMara,test,1,75,0,0
MasaiMara,test,1,76,0,0
MasaiMara,test,1,77,0,0
MasaiMara,test,1,78,0,0
MasaiMara,test,1,79,0,0
MasaiMara,test,1,80,0,0
MasaiMara,test,1,81,0,0
MasaiMara,test,1,82,0,0
MasaiMara,test,1,83,0,0
MasaiMara,test,1,84,0,0
MasaiMara,test,1,85,0,0
MasaiMara,test,1,86,0,0
MasaiMara,test,1,87,0,0
MasaiMara,test,1,88,0,0
MasaiMara,test,1,89,0,0
MasaiMara,test,1,90,0,0
MasaiMara,test,1,91,0,0
MasaiMara,test,1,92,0,0
MasaiMara,test,1,93,0,0
MasaiMara,test,1,94,0,0
MasaiMara,test,1,95,0,0
MasaiMara,test,1,96,0,0
MasaiMara,test,1,97,0,0
MasaiMara,test,1,98,0,0
MasaiMara,test,1,99,0,0
MasaiMara,test,1,100,0,0
MasaiMara,test,2,0,157526025,0.2487843208194331
MasaiMara,test,2,1,214408761,0.3386204786359661
MasaiMara,test,2,2,150853190,0.23824576553363103
MasaiMara,test,2,3,72772545,0.1149312831459223
MasaiMara,test,2,4,26869986,0.04243636070571625
MasaiMara,test,2,5,8082941,0.01276556674942156
MasaiMara,test,2,6,2081087,0.00328670653538773
MasaiMara,test,2,7,469531,7.415406497984651e-4
MasaiMara,test,2,8,97656,1.5423027168966246e-4
MasaiMara,test,2,9,16891,2.6676328327087824e-5
MasaiMara,test,2,10,3500,5.5276270880828485e-6
MasaiMara,test,2,11,808,1.2760921963345547e-6
MasaiMara,test,2,12,145,2.2900169364914657e-7
MasaiMara,test,2,13,24,3.7903728603996675e-8
MasaiMara,test,2,14,0,0
MasaiMara,test,2,15,0,0
MasaiMara,test,2,16,0,0
MasaiMara,test,2,17,0,0
MasaiMara,test,2,18,0,0
MasaiMara,test,2,19,0,0
MasaiMara,test,2,20,0,0
MasaiMara,test,2,21,0,0
MasaiMara,test,2,22,0,0
MasaiMara,test,2,23,0,0
MasaiMara,test,2,24,0,0
MasaiMara,test,2,25,0,0
MasaiMara,test,2,26,0,0
MasaiMara,test,2,27,0,0
MasaiMara,test,2,28,0,0
MasaiMara,test,2,29,0,0
MasaiMara,test,2,30,0,0
MasaiMara,test,2,31,0,0
MasaiMara,test,2,32,0,0
MasaiMara,test,2,33,0,0
MasaiMara,test,2,34,0,0
MasaiMara,test,2,35,0,0
MasaiMara,test,2,36,0,0
MasaiMara,test,2,37,0,0
MasaiMara,test,2,38,0,0
MasaiMara,test,2,39,0,0
MasaiMara,test,2,40,0,0
MasaiMara,test,2,41,0,0
MasaiMara,test,2,42,0,0
MasaiMara,test,2,43,0,0
MasaiMara,test,2,44,0,0
MasaiMara,test,2,45,0,0
MasaiMara,test,2,46,0,0
MasaiMara,test,2,47,0,0
MasaiMara,test,2,48,0,0
MasaiMara,test,2,49,0,0
MasaiMara,test,2,50,0,0
MasaiMara,test,2,51,0,0
MasaiMara,test,2,52,0,0
MasaiMara,test,2,53,0,0
MasaiMara,test,2,54,0,0
MasaiMara,test,2,55,0,0
MasaiMara,test,2,56,0,0
MasaiMara,test,2,57,0,0
MasaiMara,test,2,58,0,0
MasaiMara,test,2,59,0,0
MasaiMara,test,2,60,0,0
MasaiMara,test,2,61,0,0
MasaiMara,test,2,62,0,0
MasaiMara,test,2,63,0,0
MasaiMara,test,2,64,0,0
MasaiMara,test,2,65,0,0
MasaiMara,test,2,66,0,0
MasaiMara,test,2,67,0,0
MasaiMara,test,2,68,0,0
MasaiMara,test,2,69,0,0
MasaiMara,test,2,70,0,0
MasaiMara,test,2,71,0,0
MasaiMara,test,2,72,0,0
MasaiMara,test,2,73,0,0
MasaiMara,test,2,74,0,0
MasaiMara,test,2,75,0,0
MasaiMara,test,2,76,0,0
MasaiMara,test,2,77,0,0
MasaiMara,test,2,78,0,0
MasaiMara,test,2,79,0,0
MasaiMara,test,2,80,0,0
MasaiMara,test,2,81,0,0
MasaiMara,test,2,82,0,0
MasaiMara,test,2,83,0,0
MasaiMara,test,2,84,0,0
MasaiMara,test,2,85,0,0
MasaiMara,test,2,86,0,0
MasaiMara,test,2,87,0,0
MasaiMara,test,2,88,0,0
MasaiMara,test,2,89,0,0
MasaiMara,test,2,90,0,0
MasaiMara,test,2,91,0,0
MasaiMara,test,2,92,0,0
MasaiMara,test,2,93,0,0
MasaiMara,test,2,94,0,0
MasaiMara,test,2,95,0,0
MasaiMara,test,2,96,0,0
MasaiMara,test,2,97,0,0
MasaiMara,test,2,98,0,0
MasaiMara,test,2,99,0,0
MasaiMara,test,2,100,0,0
MasaiMara,test,3,0,238116,3.76061843344553e-4
MasaiMara,test,3,1,430546,6.79970780647348e-4
MasaiMara,test,3,2,1794174,0.00283357851518113
MasaiMara,test,3,3,5387612,0.00850877429465149
MasaiMara,test,3,4,12569532,0.01985133873363548
MasaiMara,test,3,5,23937624,0.03780521681335488
MasaiMara,test,3,6,38754306,0.06120552903584333
MasaiMara,test,3,7,54399844,0.0859148717948232
MasaiMara,test,3,8,67532844,0.10665610795133522
MasaiMara,test,3,9,75197461,0.118761006393901
MasaiMara,test,3,10,75920463,0.11990285937674046
MasaiMara,test,3,11,70233324,0.11092103549385691
MasaiMara,test,3,12,60062791,0.09485848871927392
MasaiMara,test,3,13,47688912,0.07531614907782834
MasaiMara,test,3,14,35389218,0.05589097144081974
MasaiMara,test,3,15,24619960,0.03888284508671891
MasaiMara,test,3,16,16154375,0.02551296024029953
MasaiMara,test,3,17,10037742,0.01585282702353911
MasaiMara,test,3,18,5920847,0.00935092407474116
MasaiMara,test,3,19,3324508,0.00525046870724232
MasaiMara,test,3,20,1787840,0.00282357508947372
MasaiMara,test,3,21,924378,0.00145989053497938
MasaiMara,test,3,22,459210,7.252404671767214e-4
MasaiMara,test,3,23,222019,3.506394967054474e-4
MasaiMara,test,3,24,102439,1.6178416893603397e-4
MasaiMara,test,3,25,46470,7.339109450948856e-5
MasaiMara,test,3,26,20886,3.298571981762811e-5
MasaiMara,test,3,27,9667,1.5267306017284827e-5
MasaiMara,test,3,28,4554,7.192232502608369e-6
MasaiMara,test,3,29,2226,3.5155708280206917e-6
MasaiMara,test,3,30,1246,1.967835243357494e-6
MasaiMara,test,3,31,806,1.2729335522842216e-6
MasaiMara,test,3,32,575,9.081101644707536e-7
MasaiMara,test,3,33,391,6.175149118401125e-7
MasaiMara,test,3,34,324,5.117003361539551e-7
MasaiMara,test,3,35,309,4.880105057764571e-7
MasaiMara,test,3,36,236,3.727199979393006e-7
MasaiMara,test,3,37,219,3.4587152351146965e-7
MasaiMara,test,3,38,175,2.763813544041425e-7
MasaiMara,test,3,39,158,2.4953287997631146e-7
MasaiMara,test,3,40,191,3.016505068068069e-7
MasaiMara,test,3,41,194,3.063884728823065e-7
MasaiMara,test,3,42,217,3.427128794611366e-7
MasaiMara,test,3,43,232,3.664027098386345e-7
MasaiMara,test,3,44,209,3.3007830325980437e-7
MasaiMara,test,3,45,258,4.0746508249296426e-7
MasaiMara,test,3,46,262,4.1378237059363035e-7
MasaiMara,test,3,47,309,4.880105057764571e-7
MasaiMara,test,3,48,305,4.816932176757911e-7
MasaiMara,test,3,49,321,5.069623700784555e-7
MasaiMara,test,3,50,376,5.938250814626145e-7
MasaiMara,test,3,51,368,5.811905052612824e-7
MasaiMara,test,3,52,328,5.180176242546212e-7
MasaiMara,test,3,53,306,4.832725397009576e-7
MasaiMara,test,3,54,227,3.585060997128019e-7
MasaiMara,test,3,55,203,3.206023711088052e-7
MasaiMara,test,3,56,148,2.3373965972464617e-7
MasaiMara,test,3,57,75,1.184491518874896e-7
MasaiMara,test,3,58,59,9.317999948482517e-8
MasaiMara,test,3,59,40,6.317288100666113e-8
MasaiMara,test,3,60,37,5.8434914931161536e-8
MasaiMara,test,3,61,24,3.7903728603996675e-8
MasaiMara,test,3,62,28,4.4221016704662784e-8
MasaiMara,test,3,63,14,2.2110508352331392e-8
MasaiMara,test,3,64,12,1.8951864301998337e-8
MasaiMara,test,3,65,10,1.5793220251665283e-8
MasaiMara,test,3,66,5,7.896610125832641e-9
MasaiMara,test,3,67,1,1.579322025166528e-9
MasaiMara,test,3,68,1,1.579322025166528e-9
MasaiMara,test,3,69,3,4.737966075499584e-9
MasaiMara,test,3,70,0,0
MasaiMara,test,3,71,0,0
MasaiMara,test,3,72,0,0
MasaiMara,test,3,73,0,0
MasaiMara,test,3,74,0,0
MasaiMara,test,3,75,0,0
MasaiMara,test,3,76,0,0
MasaiMara,test,3,77,0,0
MasaiMara,test,3,78,0,0
MasaiMara,test,3,79,0,0
MasaiMara,test,3,80,0,0
MasaiMara,test,3,81,0,0
MasaiMara,test,3,82,0,0
MasaiMara,test,3,83,0,0
MasaiMara,test,3,84,0,0
MasaiMara,test,3,85,0,0
MasaiMara,test,3,86,0,0
MasaiMara,test,3,87,0,0
MasaiMara,test,3,88,0,0
MasaiMara,test,3,89,0,0
MasaiMara,test,3,90,0,0
MasaiMara,test,3,91,0,0
MasaiMara,test,3,92,0,0
MasaiMara,test,3,93,0,0
MasaiMara,test,3,94,0,0
MasaiMara,test,3,95,0,0
MasaiMara,test,3,96,0,0
MasaiMara,test,3,97,0,0
MasaiMara,test,3,98,0,0
MasaiMara,test,3,99,0,0
MasaiMara,test,3,100,0,0
MasaiMara,test,4,0,46269771,0.07307486843971149
MasaiMara,test,4,1,114388386,0.18065609743305053
MasaiMara,test,4,2,148429769,0.23441840337207995
MasaiMara,test,4,3,133538122,0.2108996972739749
MasaiMara,test,4,4,93047487,0.14695194560549618
MasaiMara,test,4,5,53381140,0.08430601013049796
MasaiMara,test,4,6,26198282,0.0413755237841238
MasaiMara,test,4,7,11300394,0.01784696113725968
MasaiMara,test,4,8,4373634,0.00690737650621718
MasaiMara,test,4,9,1542541,0.0024361689760224
MasaiMara,test,4,10,502910,7.942568396764986e-4
MasaiMara,test,4,11,151856,2.398295254536883e-4
MasaiMara,test,4,12,43124,6.810668301328135e-5
MasaiMara,test,4,13,11570,1.827275583117673e-5
MasaiMara,test,4,14,2974,4.696903702845254e-6
MasaiMara,test,4,15,813,1.2839888064603871e-6
MasaiMara,test,4,16,233,3.67982031863801e-7
MasaiMara,test,4,17,60,9.475932150999169e-8
MasaiMara,test,4,18,24,3.7903728603996675e-8
MasaiMara,test,4,19,0,0
MasaiMara,test,4,20,0,0
MasaiMara,test,4,21,0,0
MasaiMara,test,4,22,0,0
MasaiMara,test,4,23,0,0
MasaiMara,test,4,24,0,0
MasaiMara,test,4,25,0,0
MasaiMara,test,4,26,0,0
MasaiMara,test,4,27,0,0
MasaiMara,test,4,28,0,0
MasaiMara,test,4,29,0,0
MasaiMara,test,4,30,0,0
MasaiMara,test,4,31,0,0
MasaiMara,test,4,32,0,0
MasaiMara,test,4,33,0,0
MasaiMara,test,4,34,0,0
MasaiMara,test,4,35,0,0
MasaiMara,test,4,36,0,0
MasaiMara,test,4,37,0,0
MasaiMara,test,4,38,0,0
MasaiMara,test,4,39,0,0
MasaiMara,test,4,40,0,0
MasaiMara,test,4,41,0,0
MasaiMara,test,4,42,0,0
MasaiMara,test,4,43,0,0
MasaiMara,test,4,44,0,0
MasaiMara,test,4,45,0,0
MasaiMara,test,4,46,0,0
MasaiMara,test,4,47,0,0
MasaiMara,test,4,48,0,0
MasaiMara,test,4,49,0,0
MasaiMara,test,4,50,0,0
MasaiMara,test,4,51,0,0
MasaiMara,test,4,52,0,0
MasaiMara,test,4,53,0,0
MasaiMara,test,4,54,0,0
MasaiMara,test,4,55,0,0
MasaiMara,test,4,56,0,0
MasaiMara,test,4,57,0,0
MasaiMara,test,4,58,0,0
MasaiMara,test,4,59,0,0
MasaiMara,test,4,60,0,0
MasaiMara,test,4,61,0,0
MasaiMara,test,4,62,0,0
MasaiMara,test,4,63,0,0
MasaiMara,test,4,64,0,0
MasaiMara,test,4,65,0,0
MasaiMara,test,4,66,0,0
MasaiMara,test,4,67,0,0
MasaiMara,test,4,68,0,0
MasaiMara,test,4,69,0,0
MasaiMara,test,4,70,0,0
MasaiMara,test,4,71,0,0
MasaiMara,test,4,72,0,0
MasaiMara,test,4,73,0,0
MasaiMara,test,4,74,0,0
MasaiMara,test,4,75,0,0
MasaiMara,test,4,76,0,0
MasaiMara,test,4,77,0,0
MasaiMara,test,4,78,0,0
MasaiMara,test,4,79,0,0
MasaiMara,test,4,80,0,0
MasaiMara,test,4,81,0,0
MasaiMara,test,4,82,0,0
MasaiMara,test,4,83,0,0
MasaiMara,test,4,84,0,0
MasaiMara,test,4,85,0,0
MasaiMara,test,4,86,0,0
MasaiMara,test,4,87,0,0
MasaiMara,test,4,88,0,0
MasaiMara,test,4,89,0,0
MasaiMara,test,4,90,0,0
MasaiMara,test,4,91,0,0
MasaiMara,test,4,92,0,0
MasaiMara,test,4,93,0,0
MasaiMara,test,4,94,0,0
MasaiMara,test,4,95,0,0
MasaiMara,test,4,96,0,0
MasaiMara,test,4,97,0,0
MasaiMara,test,4,98,0,0
MasaiMara,test,4,99,0,0
MasaiMara,test,4,100,0,0
MasaiMara,test,5,0,28829063,0.04553037416081342
MasaiMara,test,5,1,84506739,0.13346335417769922
MasaiMara,test,5,2,128629626,0.2031476014307331
MasaiMara,test,5,3,134371787,0.21221632277008537
MasaiMara,test,5,4,108366731,0.1711459650635964
MasaiMara,test,5,5,71967660,0.11366011053769612
MasaiMara,test,5,6,40928860,0.0646398500629573
MasaiMara,test,5,7,20465591,0.03232175862434987
MasaiMara,test,5,8,9186797,0.01450891084283378
MasaiMara,test,5,9,3754393,0.00592939555603103
MasaiMara,test,5,10,1425578,0.00225144673399284
MasaiMara,test,5,11,506086,7.992727664284275e-4
MasaiMara,test,5,12,169667,2.679588300439293e-4
MasaiMara,test,5,13,52143,8.235058835825827e-5
MasaiMara,test,5,14,15517,2.4506339864509015e-5
MasaiMara,test,5,15,4417,6.975865385160555e-6
