condition,epoch,i,x
winsfs_b500_w250,23,19,38756.558663
winsfs_b500_w250,23,20,36048.720406
winsfs_b500_w250,23,21,33027.963339
winsfs_b500_w250,23,22,29028.67646
winsfs_b500_w250,23,23,28195.481124
winsfs_b500_w250,23,24,27528.583699
winsfs_b500_w250,24,0,631697623.141487
winsfs_b500_w250,24,1,533395.151138
winsfs_b500_w250,24,2,410847.664568
winsfs_b500_w250,24,3,263666.0661
winsfs_b500_w250,24,4,195555.554068
winsfs_b500_w250,24,5,157364.354983
winsfs_b500_w250,24,6,134631.07625
winsfs_b500_w250,24,7,116821.297358
winsfs_b500_w250,24,8,105744.377633
winsfs_b500_w250,24,9,95458.309862
winsfs_b500_w250,24,10,85419.511226
winsfs_b500_w250,24,11,75612.934759
winsfs_b500_w250,24,12,69429.824986
winsfs_b500_w250,24,13,62380.671967
winsfs_b500_w250,24,14,54829.217204
winsfs_b500_w250,24,15,53420.0036
winsfs_b500_w250,24,16,48925.347294
winsfs_b500_w250,24,17,44823.968388
winsfs_b500_w250,24,18,41705.672615
winsfs_b500_w250,24,19,38746.349131
winsfs_b500_w250,24,20,36052.09325
winsfs_b500_w250,24,21,33028.016131
winsfs_b500_w250,24,22,29028.17784
winsfs_b500_w250,24,23,28195.655173
winsfs_b500_w250,24,24,27528.562988
winsfs_b500_w250,25,0,631697623.71528
winsfs_b500_w250,25,1,533390.917582
winsfs_b500_w250,25,2,410864.491522
winsfs_b500_w250,25,3,263626.657928
winsfs_b500_w250,25,4,195610.113605
winsfs_b500_w250,25,5,157321.161865
winsfs_b500_w250,25,6,134651.014346
winsfs_b500_w250,25,7,116809.830414
winsfs_b500_w250,25,8,105752.658055
winsfs_b500_w250,25,9,95461.594423
winsfs_b500_w250,25,10,85419.746425
winsfs_b500_w250,25,11,75588.93622
winsfs_b500_w250,25,12,69455.19546
winsfs_b500_w250,25,13,62391.853695
winsfs_b500_w250,25,14,54785.086385
winsfs_b500_w250,25,15,53460.855867
winsfs_b500_w250,25,16,48911.0776
winsfs_b500_w250,25,17,44815.812201
winsfs_b500_w250,25,18,41720.380906
winsfs_b500_w250,25,19,38736.362762
winsfs_b500_w250,25,20,36055.497043
winsfs_b500_w250,25,21,33027.908281000004
winsfs_b500_w250,25,22,29027.790552
winsfs_b500_w250,25,23,28195.795262
winsfs_b500_w250,25,24,27528.546322
winsfs_b500_w250,26,0,631697624.181948
winsfs_b500_w250,26,1,533387.379539
winsfs_b500_w250,26,2,410878.886456
winsfs_b500_w250,26,3,263592.069878
winsfs_b500_w250,26,4,195659.738446
winsfs_b500_w250,26,5,157279.442226
winsfs_b500_w250,26,6,134672.265754
winsfs_b500_w250,26,7,116798.165223
winsfs_b500_w250,26,8,105759.8805
winsfs_b500_w250,26,9,95464.629999
winsfs_b500_w250,26,10,85420.819186
winsfs_b500_w250,26,11,75565.354531
winsfs_b500_w250,26,12,69479.884418
winsfs_b500_w250,26,13,62402.816115
winsfs_b500_w250,26,14,54741.42005
winsfs_b500_w250,26,15,53501.556193
winsfs_b500_w250,26,16,48896.808338
winsfs_b500_w250,26,17,44807.789676
winsfs_b500_w250,26,18,41734.801378
winsfs_b500_w250,26,19,38726.583835
winsfs_b500_w250,26,20,36058.925199
winsfs_b500_w250,26,21,33027.666014
winsfs_b500_w250,26,22,29027.493965999998
winsfs_b500_w250,26,23,28195.908307
winsfs_b500_w250,26,24,27528.532824
winsfs_b500_w250,27,0,631697624.565233
winsfs_b500_w250,27,1,533384.398423
winsfs_b500_w250,27,2,410891.284701
winsfs_b500_w250,27,3,263561.548109
winsfs_b500_w250,27,4,195705.023823
winsfs_b500_w250,27,5,157239.227161
winsfs_b500_w250,27,6,134694.542823
winsfs_b500_w250,27,7,116786.257808
winsfs_b500_w250,27,8,105766.203658
winsfs_b500_w250,27,9,95467.491689
winsfs_b500_w250,27,10,85422.657691
winsfs_b500_w250,27,11,75542.120719
winsfs_b500_w250,27,12,69503.907759
winsfs_b500_w250,27,13,62413.601056
winsfs_b500_w250,27,14,54698.223571
winsfs_b500_w250,27,15,53542.087952
winsfs_b500_w250,27,16,48882.529275
winsfs_b500_w250,27,17,44799.908271
winsfs_b500_w250,27,18,41748.946405
winsfs_b500_w250,27,19,38716.998928
winsfs_b500_w250,27,20,36062.370533
winsfs_b500_w250,27,21,33027.31103
winsfs_b500_w250,27,22,29027.271954
winsfs_b500_w250,27,23,28195.999603
winsfs_b500_w250,27,24,27528.521825
winsfs_b500_w250,28,0,631697624.882862
winsfs_b500_w250,28,1,533381.867695
winsfs_b500_w250,28,2,410902.030189
winsfs_b500_w250,28,3,263534.478465
winsfs_b500_w250,28,4,195746.481308
winsfs_b500_w250,28,5,157200.514497
winsfs_b500_w250,28,6,134717.602604
winsfs_b500_w250,28,7,116774.089367
winsfs_b500_w250,28,8,105771.768227
winsfs_b500_w250,28,9,95470.232784
winsfs_b500_w250,28,10,85425.190778
winsfs_b500_w250,28,11,75519.178262
winsfs_b500_w250,28,12,69527.287545
winsfs_b500_w250,28,13,62424.247011
winsfs_b500_w250,28,14,54655.497804
winsfs_b500_w250,28,15,53582.433732
winsfs_b500_w250,28,16,48868.231566
winsfs_b500_w250,28,17,44792.175633
winsfs_b500_w250,28,18,41762.82826
winsfs_b500_w250,28,19,38707.596261
winsfs_b500_w250,28,20,36065.825832
winsfs_b500_w250,28,21,33026.861521
winsfs_b500_w250,28,22,29027.111755
winsfs_b500_w250,28,23,28196.073223
winsfs_b500_w250,28,24,27528.512819
winsfs_b500_w250,29,0,631697625.148245
winsfs_b500_w250,29,1,533379.704503
winsfs_b500_w250,29,2,410911.397301
winsfs_b500_w250,29,3,263510.3568
winsfs_b500_w250,29,4,195784.551614
winsfs_b500_w250,29,5,157163.279618
winsfs_b500_w250,29,6,134741.240482
winsfs_b500_w250,29,7,116761.658566
winsfs_b500_w250,29,8,105776.697586
winsfs_b500_w250,29,9,95472.889813
winsfs_b500_w250,29,10,85428.350372
winsfs_b500_w250,29,11,75496.481587
winsfs_b500_w250,29,12,69550.049556
winsfs_b500_w250,29,13,62434.788326
winsfs_b500_w250,29,14,54613.239888
winsfs_b500_w250,29,15,53622.576428
winsfs_b500_w250,29,16,48853.908168
winsfs_b500_w250,29,17,44784.599307
winsfs_b500_w250,29,18,41776.458524
winsfs_b500_w250,29,19,38698.365292
winsfs_b500_w250,29,20,36069.284247
winsfs_b500_w250,29,21,33026.332898
winsfs_b500_w250,29,22,29027.003138
winsfs_b500_w250,29,23,28196.132323
winsfs_b500_w250,29,24,27528.50542
winsfs_b500_w250,30,0,631697625.371641
winsfs_b500_w250,30,1,533377.843736
winsfs_b500_w250,30,2,410919.606904
winsfs_b500_w250,30,3,263488.766366
winsfs_b500_w250,30,4,195819.615404
winsfs_b500_w250,30,5,157127.483139
winsfs_b500_w250,30,6,134765.28453
winsfs_b500_w250,30,7,116748.975925
winsfs_b500_w250,30,8,105781.099027
winsfs_b500_w250,30,9,95475.486556
winsfs_b500_w250,30,10,85432.07287
winsfs_b500_w250,30,11,75473.994506
winsfs_b500_w250,30,12,69572.221494
winsfs_b500_w250,30,13,62445.254913
winsfs_b500_w250,30,14,54571.444028
winsfs_b500_w250,30,15,53662.499971
winsfs_b500_w250,30,16,48839.553924
winsfs_b500_w250,30,17,44777.186483
winsfs_b500_w250,30,18,41789.847761
winsfs_b500_w250,30,19,38689.296501
winsfs_b500_w250,30,20,36072.739522
winsfs_b500_w250,30,21,33025.738307
winsfs_b500_w250,30,22,29026.937776
winsfs_b500_w250,30,23,28196.179382
winsfs_b500_w250,30,24,27528.499332
winsfs_b500_w250,31,0,631697625.560995
winsfs_b500_w250,31,1,533376.23372
winsfs_b500_w250,31,2,410926.838266
winsfs_b500_w250,31,3,263469.360418
winsfs_b500_w250,31,4,195852.002371
winsfs_b500_w250,31,5,157093.076349
winsfs_b500_w250,31,6,134789.590584
winsfs_b500_w250,31,7,116736.059743
winsfs_b500_w250,31,8,105785.065246
winsfs_b500_w250,31,9,95478.037198
winsfs_b500_w250,31,10,85436.299841
winsfs_b500_w250,31,11,75451.688742
winsfs_b500_w250,31,12,69593.831678
winsfs_b500_w250,31,13,62455.672313
winsfs_b500_w250,31,14,54530.102227
winsfs_b500_w250,31,15,53702.189775
winsfs_b500_w250,31,16,48825.165483
winsfs_b500_w250,31,17,44769.943784
winsfs_b500_w250,31,18,41803.005373
winsfs_b500_w250,31,19,38680.381254
winsfs_b500_w250,31,20,36076.186125
winsfs_b500_w250,31,21,33025.089013
winsfs_b500_w250,31,22,29026.908804
winsfs_b500_w250,31,23,28196.216373
winsfs_b500_w250,31,24,27528.494326
winsfs_b500_w250,32,0,631697625.722517
winsfs_b500_w250,32,1,533374.83307
winsfs_b500_w250,32,2,410933.238012
winsfs_b500_w250,32,3,263451.848707
winsfs_b500_w250,32,4,195881.998856
winsfs_b500_w250,32,5,157060.005059
winsfs_b500_w250,32,6,134814.038004
winsfs_b500_w250,32,7,116722.933152
winsfs_b500_w250,32,8,105788.675913
winsfs_b500_w250,32,9,95480.548798
winsfs_b500_w250,32,10,85440.978259
winsfs_b500_w250,32,11,75429.542581
winsfs_b500_w250,32,12,69614.908143
winsfs_b500_w250,32,13,62466.06195
winsfs_b500_w250,32,14,54489.204908
winsfs_b500_w250,32,15,53741.632965
winsfs_b500_w250,32,16,48810.741109
winsfs_b500_w250,32,17,44762.877116
winsfs_b500_w250,32,18,41815.939573
winsfs_b500_w250,32,19,38671.611726
winsfs_b500_w250,32,20,36079.619287
winsfs_b500_w250,32,21,33024.394689
winsfs_b500_w250,32,22,29026.910488
winsfs_b500_w250,32,23,28196.244895
winsfs_b500_w250,32,24,27528.490223
winsfs_b500_w250,33,0,631697625.86111
winsfs_b500_w250,33,1,533373.608367
winsfs_b500_w250,33,2,410938.92692
winsfs_b500_w250,33,3,263435.986915
winsfs_b500_w250,33,4,195909.854252
winsfs_b500_w250,33,5,157028.212306
winsfs_b500_w250,33,6,134838.52606
winsfs_b500_w250,33,7,116709.622008
winsfs_b500_w250,33,8,105791.999206
winsfs_b500_w250,33,9,95483.023209
winsfs_b500_w250,33,10,85446.060441
winsfs_b500_w250,33,11,75407.539693
winsfs_b500_w250,33,12,69635.478027
winsfs_b500_w250,33,13,62476.441492
winsfs_b500_w250,33,14,54448.741435
winsfs_b500_w250,33,15,53780.818475
winsfs_b500_w250,33,16,48796.280446
winsfs_b500_w250,33,17,44755.991581
winsfs_b500_w250,33,18,41828.657445
winsfs_b500_w250,33,19,38662.980848
winsfs_b500_w250,33,20,36083.034989
winsfs_b500_w250,33,21,33023.66364
winsfs_b500_w250,33,22,29026.937993
winsfs_b500_w250,33,23,28196.266261
winsfs_b500_w250,33,24,27528.486879
winsfs_b500_w250,34,0,631697625.980682
winsfs_b500_w250,34,1,533372.532409
winsfs_b500_w250,34,2,410944.005131
winsfs_b500_w250,34,3,263421.568303
winsfs_b500_w250,34,4,195935.78638
winsfs_b500_w250,34,5,156997.640242
winsfs_b500_w250,34,6,134862.970848
winsfs_b500_w250,34,7,116696.153392
winsfs_b500_w250,34,8,105795.093245
winsfs_b500_w250,34,9,95485.458558
winsfs_b500_w250,34,10,85451.50381
winsfs_b500_w250,34,11,75385.668115
winsfs_b500_w250,34,12,69655.567182
winsfs_b500_w250,34,13,62486.825266
winsfs_b500_w250,34,14,54408.700545
winsfs_b500_w250,34,15,53819.737025
winsfs_b500_w250,34,16,48781.784282
winsfs_b500_w250,34,17,44749.291429
winsfs_b500_w250,34,18,41841.165041
winsfs_b500_w250,34,19,38654.482262
winsfs_b500_w250,34,20,36086.429912
winsfs_b500_w250,34,21,33022.902986
winsfs_b500_w250,34,22,29026.98721
winsfs_b500_w250,34,23,28196.281565
winsfs_b500_w250,34,24,27528.484177
winsfs_b500_w250,35,0,631697626.084371
winsfs_b500_w250,35,1,533371.5829
winsfs_b500_w250,35,2,410948.55618
winsfs_b500_w250,35,3,263408.41708
winsfs_b500_w250,35,4,195959.986014
winsfs_b500_w250,35,5,156968.231432
winsfs_b500_w250,35,6,134887.30269
winsfs_b500_w250,35,7,116682.554555
winsfs_b500_w250,35,8,105798.007408
winsfs_b500_w250,35,9,95487.850382
winsfs_b500_w250,35,10,85457.270553
winsfs_b500_w250,35,11,75363.919387
winsfs_b500_w250,35,12,69675.199942
winsfs_b500_w250,35,13,62497.224672
winsfs_b500_w250,35,14,54369.07067
winsfs_b500_w250,35,15,53858.381044
winsfs_b500_w250,35,16,48767.254312
winsfs_b500_w250,35,17,44742.780054
winsfs_b500_w250,35,18,41853.467505
winsfs_b500_w250,35,19,38646.110284
winsfs_b500_w250,35,20,36089.801368
winsfs_b500_w250,35,21,33022.118815
winsfs_b500_w250,35,22,29027.05463
winsfs_b500_w250,35,23,28196.291731
winsfs_b500_w250,35,24,27528.482021
winsfs_b500_w250,36,0,631697626.174718
winsfs_b500_w250,36,1,533370.74144
winsfs_b500_w250,36,2,410952.650149
winsfs_b500_w250,36,3,263396.383082
winsfs_b500_w250,36,4,195982.620696
winsfs_b500_w250,36,5,156939.929729
winsfs_b500_w250,36,6,134911.463929
winsfs_b500_w250,36,7,116668.852196
winsfs_b500_w250,36,8,105800.783505
winsfs_b500_w250,36,9,95490.192497
winsfs_b500_w250,36,10,85463.327224
winsfs_b500_w250,36,11,75342.287833
winsfs_b500_w250,36,12,69694.399013
winsfs_b500_w250,36,13,62507.648586
winsfs_b500_w250,36,14,54329.840202
winsfs_b500_w250,36,15,53896.744549
winsfs_b500_w250,36,16,48752.692926
winsfs_b500_w250,36,17,44736.460017
winsfs_b500_w250,36,18,41865.569196
winsfs_b500_w250,36,19,38637.859857
winsfs_b500_w250,36,20,36093.147223
winsfs_b500_w250,36,21,33021.316312
winsfs_b500_w250,36,22,29027.137248
winsfs_b500_w250,36,23,28196.297544
winsfs_b500_w250,36,24,27528.480329
winsfs_b500_w250,37,0,631697626.253793
winsfs_b500_w250,37,1,533369.992752
winsfs_b500_w250,37,2,410956.346138
winsfs_b500_w250,37,3,263385.337486
winsfs_b500_w250,37,4,196003.837962
winsfs_b500_w250,37,5,156912.68085
winsfs_b500_w250,37,6,134935.407068
winsfs_b500_w250,37,7,116655.071982
winsfs_b500_w250,37,8,105803.456823
winsfs_b500_w250,37,9,95492.477656
winsfs_b500_w250,37,10,85469.644334
winsfs_b500_w250,37,11,75320.769957
winsfs_b500_w250,37,12,69713.185437
winsfs_b500_w250,37,13,62518.103734
winsfs_b500_w250,37,14,54290.997684
winsfs_b500_w250,37,15,53934.823002
winsfs_b500_w250,37,16,48738.103031
winsfs_b500_w250,37,17,44730.333088
winsfs_b500_w250,37,18,41877.473818
winsfs_b500_w250,37,19,38629.726511
winsfs_b500_w250,37,20,36096.465818
winsfs_b500_w250,37,21,33020.499878
winsfs_b500_w250,37,22,29027.232487
winsfs_b500_w250,37,23,28196.299677
winsfs_b500_w250,37,24,27528.479033
winsfs_b500_w250,38,0,631697626.323296
winsfs_b500_w250,38,1,533369.324077
winsfs_b500_w250,38,2,410959.694234
winsfs_b500_w250,38,3,263375.169334
winsfs_b500_w250,38,4,196023.768073
winsfs_b500_w250,38,5,156886.432734
winsfs_b500_w250,38,6,134959.093198
winsfs_b500_w250,38,7,116641.238233
winsfs_b500_w250,38,8,105806.057044
winsfs_b500_w250,38,9,95494.698036
winsfs_b500_w250,38,10,85476.195947
winsfs_b500_w250,38,11,75299.363955
winsfs_b500_w250,38,12,69731.578621
winsfs_b500_w250,38,13,62528.595029
winsfs_b500_w250,38,14,54252.531946
winsfs_b500_w250,38,15,53972.613158
winsfs_b500_w250,38,16,48723.487885
winsfs_b500_w250,38,17,44724.400306
winsfs_b500_w250,38,18,41889.184537
winsfs_b500_w250,38,19,38621.706311
winsfs_b500_w250,38,20,36099.755895
winsfs_b500_w250,38,21,33019.673228
winsfs_b500_w250,38,22,29027.33814
winsfs_b500_w250,38,23,28196.298707
winsfs_b500_w250,38,24,27528.478073
winsfs_b500_w250,39,0,631697626.384632
winsfs_b500_w250,39,1,533368.724704
winsfs_b500_w250,39,2,410962.737079
winsfs_b500_w250,39,3,263365.782685
winsfs_b500_w250,39,4,196042.526333
winsfs_b500_w250,39,5,156861.13574
winsfs_b500_w250,39,6,134982.490673
winsfs_b500_w250,39,7,116627.37374
winsfs_b500_w250,39,8,105808.609043
winsfs_b500_w250,39,9,95496.845613
winsfs_b500_w250,39,10,85482.959295
winsfs_b500_w250,39,11,75278.069308
winsfs_b500_w250,39,12,69749.596398
winsfs_b500_w250,39,13,62539.125871
winsfs_b500_w250,39,14,54214.432205
winsfs_b500_w250,39,15,54010.112915
winsfs_b500_w250,39,16,48708.850975
winsfs_b500_w250,39,17,44718.662041
winsfs_b500_w250,39,18,41900.704082
winsfs_b500_w250,39,19,38613.795812
winsfs_b500_w250,39,20,36103.016522
winsfs_b500_w250,39,21,33018.839483
winsfs_b500_w250,39,22,29027.452319
winsfs_b500_w250,39,23,28196.295132
winsfs_b500_w250,39,24,27528.477398
winsfs_b500_w250,40,0,631697626.438968
winsfs_b500_w250,40,1,533368.185595
winsfs_b500_w250,40,2,410965.511134
winsfs_b500_w250,40,3,263357.094287
winsfs_b500_w250,40,4,196060.215068
winsfs_b500_w250,40,5,156836.742741
winsfs_b500_w250,40,6,135005.573989
winsfs_b500_w250,40,7,116613.499675
winsfs_b500_w250,40,8,105811.13358
winsfs_b500_w250,40,9,95498.912419
winsfs_b500_w250,40,10,85489.91441
winsfs_b500_w250,40,11,75256.886456
winsfs_b500_w250,40,12,69767.255114
winsfs_b500_w250,40,13,62549.698411
winsfs_b500_w250,40,14,54176.688129
winsfs_b500_w250,40,15,54047.321162
winsfs_b500_w250,40,16,48694.195903
winsfs_b500_w250,40,17,44713.118064
winsfs_b500_w250,40,18,41912.034842
winsfs_b500_w250,40,19,38605.992012
winsfs_b500_w250,40,20,36106.247034
winsfs_b500_w250,40,21,33018.001247
winsfs_b500_w250,40,22,29027.573414
winsfs_b500_w250,40,23,28196.289381
winsfs_b500_w250,40,24,27528.476965
winsfs_b500_w250,41,0,631697626.487276
winsfs_b500_w250,41,1,533367.699089
winsfs_b500_w250,41,2,410968.047699
winsfs_b500_w250,41,3,263349.031648
winsfs_b500_w250,41,4,196076.925308
winsfs_b500_w250,41,5,156813.209139
winsfs_b500_w250,41,6,135028.322833
winsfs_b500_w250,41,7,116599.635559
winsfs_b500_w250,41,8,105813.6479
winsfs_b500_w250,41,9,95500.890743
winsfs_b500_w250,41,10,85497.043801
winsfs_b500_w250,41,11,75235.816538
winsfs_b500_w250,41,12,69784.569724
winsfs_b500_w250,41,13,62560.313776
winsfs_b500_w250,41,14,54139.289872
winsfs_b500_w250,41,15,54084.237652
winsfs_b500_w250,41,16,48679.526304
winsfs_b500_w250,41,17,44707.767615
winsfs_b500_w250,41,18,41923.178939
winsfs_b500_w250,41,19,38598.292301
winsfs_b500_w250,41,20,36109.446981
winsfs_b500_w250,41,21,33017.160685
winsfs_b500_w250,41,22,29027.70006
winsfs_b500_w250,41,23,28196.281821
winsfs_b500_w250,41,24,27528.476736
winsfs_b500_w250,42,0,631697626.530376
winsfs_b500_w250,42,1,533367.258663
winsfs_b500_w250,42,2,410970.373748
winsfs_b500_w250,42,3,263341.531442
winsfs_b500_w250,42,4,196092.73823
winsfs_b500_w250,42,5,156790.492832
winsfs_b500_w250,42,6,135050.72129
winsfs_b500_w250,42,7,116585.79928
winsfs_b500_w250,42,8,105816.166252
winsfs_b500_w250,42,9,95502.773259
winsfs_b500_w250,42,10,85504.332147
winsfs_b500_w250,42,11,75214.861178
winsfs_b500_w250,42,12,69801.5539
winsfs_b500_w250,42,13,62570.972268
winsfs_b500_w250,42,14,54102.228095
winsfs_b500_w250,42,15,54120.862868
winsfs_b500_w250,42,16,48664.845781000004
winsfs_b500_w250,42,17,44702.609472
winsfs_b500_w250,42,18,41934.138301
winsfs_b500_w250,42,19,38590.694416
winsfs_b500_w250,42,20,36112.616076
winsfs_b500_w250,42,21,33016.319583
winsfs_b500_w250,42,22,29027.831099
winsfs_b500_w250,42,23,28196.272768
winsfs_b500_w250,42,24,27528.476678
winsfs_b500_w250,43,0,631697626.568956
winsfs_b500_w250,43,1,533366.858741
winsfs_b500_w250,43,2,410972.51261
winsfs_b500_w250,43,3,263334.538176
winsfs_b500_w250,43,4,196107.726396
winsfs_b500_w250,43,5,156768.554136
winsfs_b500_w250,43,6,135072.757155
winsfs_b500_w250,43,7,116572.007137
winsfs_b500_w250,43,8,105818.700332
winsfs_b500_w250,43,9,95504.553116
winsfs_b500_w250,43,10,85511.766033
winsfs_b500_w250,43,11,75194.022318
winsfs_b500_w250,43,12,69818.220138
winsfs_b500_w250,43,13,62581.673526
winsfs_b500_w250,43,14,54065.493967
winsfs_b500_w250,43,15,54157.197912
winsfs_b500_w250,43,16,48650.157854
winsfs_b500_w250,43,17,44697.642008
winsfs_b500_w250,43,18,41944.914714
winsfs_b500_w250,43,19,38583.196398
winsfs_b500_w250,43,20,36115.754162
winsfs_b500_w250,43,21,33015.479406
winsfs_b500_w250,43,22,29027.965559
winsfs_b500_w250,43,23,28196.262489
winsfs_b500_w250,43,24,27528.476762
winsfs_b500_w250,44,0,631697626.603601
winsfs_b500_w250,44,1,533366.494536
winsfs_b500_w250,44,2,410974.484531
winsfs_b500_w250,44,3,263328.003076
winsfs_b500_w250,44,4,196121.954819
winsfs_b500_w250,44,5,156747.35569
winsfs_b500_w250,44,6,135094.421366
winsfs_b500_w250,44,7,116558.273911
winsfs_b500_w250,44,8,105821.259664
winsfs_b500_w250,44,9,95506.223994
winsfs_b500_w250,44,10,85519.333704
winsfs_b500_w250,44,11,75173.302089
winsfs_b500_w250,44,12,69834.57986
winsfs_b500_w250,44,13,62592.416668
winsfs_b500_w250,44,14,54029.07916
winsfs_b500_w250,44,15,54193.244406
winsfs_b500_w250,44,16,48635.465921
winsfs_b500_w250,44,17,44692.863262
winsfs_b500_w250,44,18,41955.509864
winsfs_b500_w250,44,19,38575.796554
winsfs_b500_w250,44,20,36118.861173
winsfs_b500_w250,44,21,33014.641346
winsfs_b500_w250,44,22,29028.102625
winsfs_b500_w250,44,23,28196.251214
winsfs_b500_w250,44,24,27528.476965
winsfs_b500_w250,45,0,631697626.634807
winsfs_b500_w250,45,1,533366.161928
winsfs_b500_w250,45,2,410976.307137
winsfs_b500_w250,45,3,263321.883153
winsfs_b500_w250,45,4,196135.481877
winsfs_b500_w250,45,5,156726.862353
winsfs_b500_w250,45,6,135115.707511
winsfs_b500_w250,45,7,116544.612941
winsfs_b500_w250,45,8,105823.851929
winsfs_b500_w250,45,9,95507.780136
winsfs_b500_w250,45,10,85527.024858
winsfs_b500_w250,45,11,75152.702704
winsfs_b500_w250,45,12,69850.643518
winsfs_b500_w250,45,13,62603.200408
winsfs_b500_w250,45,14,53992.975829
winsfs_b500_w250,45,15,54229.004399
winsfs_b500_w250,45,16,48620.773236
winsfs_b500_w250,45,17,44688.27098
winsfs_b500_w250,45,18,41965.925379
winsfs_b500_w250,45,19,38568.493414
winsfs_b500_w250,45,20,36121.937115
winsfs_b500_w250,45,21,33013.806367
winsfs_b500_w250,45,22,29028.24162
winsfs_b500_w250,45,23,28196.239136
winsfs_b500_w250,45,24,27528.477266
winsfs_b500_w250,46,0,631697626.663
winsfs_b500_w250,46,1,533365.857353
winsfs_b500_w250,46,2,410977.995823
winsfs_b500_w250,46,3,263316.140407
winsfs_b500_w250,46,4,196148.360107
winsfs_b500_w250,46,5,156707.041079
winsfs_b500_w250,46,6,135136.611419
winsfs_b500_w250,46,7,116531.036211
winsfs_b500_w250,46,8,105826.483245
winsfs_b500_w250,46,9,95509.216353
winsfs_b500_w250,46,10,85534.830452
winsfs_b500_w250,46,11,75132.226386
winsfs_b500_w250,46,12,69866.420685
winsfs_b500_w250,46,13,62614.023154
winsfs_b500_w250,46,14,53957.176593
winsfs_b500_w250,46,15,54264.480291
winsfs_b500_w250,46,16,48606.082885
winsfs_b500_w250,46,17,44683.862674
winsfs_b500_w250,46,18,41976.162852
winsfs_b500_w250,46,19,38561.285699
winsfs_b500_w250,46,20,36124.982042
winsfs_b500_w250,46,21,33012.975244
winsfs_b500_w250,46,22,29028.381982
winsfs_b500_w250,46,23,28196.226418
winsfs_b500_w250,46,24,27528.477646
winsfs_b500_w250,47,0,631697626.688542
winsfs_b500_w250,47,1,533365.577722
winsfs_b500_w250,47,2,410979.564072
winsfs_b500_w250,47,3,263310.741166
winsfs_b500_w250,47,4,196160.636893
winsfs_b500_w250,47,5,156687.860804
winsfs_b500_w250,47,6,135157.130801
winsfs_b500_w250,47,7,116517.554438
winsfs_b500_w250,47,8,105829.158407
winsfs_b500_w250,47,9,95510.528028
winsfs_b500_w250,47,10,85542.74254
winsfs_b500_w250,47,11,75111.875299
winsfs_b500_w250,47,12,69881.920142
winsfs_b500_w250,47,13,62624.883093
winsfs_b500_w250,47,14,53921.674514
winsfs_b500_w250,47,15,54299.674763
winsfs_b500_w250,47,16,48591.397781
winsfs_b500_w250,47,17,44679.635664
winsfs_b500_w250,47,18,41986.223867
winsfs_b500_w250,47,19,38554.172295
winsfs_b500_w250,47,20,36127.996037
winsfs_b500_w250,47,21,33012.148595
winsfs_b500_w250,47,22,29028.52325
winsfs_b500_w250,47,23,28196.213194
winsfs_b500_w250,47,24,27528.478092
winsfs_b500_w250,48,0,631697626.711747
winsfs_b500_w250,48,1,533365.320347
winsfs_b500_w250,48,2,410981.02373
winsfs_b500_w250,48,3,263305.655511
winsfs_b500_w250,48,4,196172.355061
winsfs_b500_w250,48,5,156669.292323
winsfs_b500_w250,48,6,135177.264961
winsfs_b500_w250,48,7,116504.177164
winsfs_b500_w250,48,8,105831.881092
winsfs_b500_w250,48,9,95511.711099
winsfs_b500_w250,48,10,85550.754128
winsfs_b500_w250,48,11,75091.651512
winsfs_b500_w250,48,12,69897.149964
winsfs_b500_w250,48,13,62635.778249
winsfs_b500_w250,48,14,53886.463065
winsfs_b500_w250,48,15,54334.590719
winsfs_b500_w250,48,16,48576.720659
winsfs_b500_w250,48,17,44675.587113
winsfs_b500_w250,48,18,41996.110012
winsfs_b500_w250,48,19,38547.152217
winsfs_b500_w250,48,20,36130.979203
winsfs_b500_w250,48,21,33011.326907
winsfs_b500_w250,48,22,29028.665048
winsfs_b500_w250,48,23,28196.199578
winsfs_b500_w250,48,24,27528.47859
winsfs_b500_w250,49,0,631697626.732885
winsfs_b500_w250,49,1,533365.082885
winsfs_b500_w250,49,2,410982.385231
winsfs_b500_w250,49,3,263300.856795
winsfs_b500_w250,49,4,196183.553396
winsfs_b500_w250,49,5,156651.308175
winsfs_b500_w250,49,6,135197.014531
winsfs_b500_w250,49,7,116490.912843
winsfs_b500_w250,49,8,105834.654036
winsfs_b500_w250,49,9,95512.762039
winsfs_b500_w250,49,10,85558.859043
winsfs_b500_w250,49,11,75071.556963
winsfs_b500_w250,49,12,69912.117588
winsfs_b500_w250,49,13,62646.706546
winsfs_b500_w250,49,14,53851.536107
winsfs_b500_w250,49,15,54369.231234
winsfs_b500_w250,49,16,48562.054072
winsfs_b500_w250,49,17,44671.714067
winsfs_b500_w250,49,18,42005.82289
winsfs_b500_w250,49,19,38540.224593
winsfs_b500_w250,49,20,36133.931654
winsfs_b500_w250,49,21,33010.510563
winsfs_b500_w250,49,22,29028.807069
winsfs_b500_w250,49,23,28196.185664
winsfs_b500_w250,49,24,27528.479131
winsfs_b500_w250,50,0,631697626.752189
winsfs_b500_w250,50,1,533364.863283
winsfs_b500_w250,50,2,410983.657786
winsfs_b500_w250,50,3,263296.321226
winsfs_b500_w250,50,4,196194.267099
winsfs_b500_w250,50,5,156633.882532
winsfs_b500_w250,50,6,135216.381262
winsfs_b500_w250,50,7,116477.768924
