peak,n,d,condition,epoch,fst,f2
FALSE,5,2,winsfs_b500_w100,64,0.3625232878856042,6.360590934657332e-4
FALSE,5,2,winsfs_b500_w100,65,0.3625232618996714,6.360590766213976e-4
FALSE,5,2,winsfs_b500_w100,66,0.3625232361311802,6.360590591861249e-4
FALSE,5,2,winsfs_b500_w100,67,0.3625232105724075,6.360590411925825e-4
FALSE,5,2,winsfs_b500_w100,68,0.3625231852198905,6.360590226780852e-4
FALSE,5,2,winsfs_b500_w100,69,0.3625231600770349,6.36059003684963e-4
FALSE,5,2,winsfs_b500_w100,70,0.36252313512993983,6.360589842355789e-4
FALSE,5,2,winsfs_b500_w100,71,0.3625231103857765,6.360589643590571e-4
FALSE,5,2,winsfs_b500_w100,72,0.3625230858334792,6.36058944086736e-4
FALSE,5,2,winsfs_b500_w100,73,0.3625230614805709,6.360589234634911e-4
FALSE,5,2,winsfs_b500_w100,74,0.3625230373119595,6.360589024688782e-4
FALSE,5,2,winsfs_b500_w100,75,0.3625230133398644,6.360588811807302e-4
FALSE,5,2,winsfs_b500_w100,76,0.36252298955660334,6.360588595974518e-4
FALSE,5,2,winsfs_b500_w100,77,0.3625229659635169,6.360588377428178e-4
FALSE,5,2,winsfs_b500_w100,78,0.3625229425514736,6.360588156316849e-4
FALSE,5,2,winsfs_b500_w100,79,0.3625229193267505,6.360587932991338e-4
FALSE,5,2,winsfs_b500_w100,80,0.3625228962827216,6.360587707395229e-4
FALSE,5,2,winsfs_b500_w100,81,0.3625228734205777,6.360587480064427e-4
FALSE,5,2,winsfs_b500_w100,82,0.3625228507453271,6.360587250896453e-4
FALSE,5,2,winsfs_b500_w100,83,0.36252282823969473,6.360587020083125e-4
FALSE,5,2,winsfs_b500_w100,84,0.3625228059157401,6.360586787787813e-4
FALSE,5,2,winsfs_b500_w100,85,0.3625227837711582,6.360586554283693e-4
FALSE,5,2,winsfs_b500_w100,86,0.3625227618037023,6.360586319629148e-4
FALSE,5,2,winsfs_b500_w100,87,0.36252274001064194,6.360586083935459e-4
FALSE,5,2,winsfs_b500_w100,88,0.3625227183875151,6.360585847230119e-4
FALSE,5,2,winsfs_b500_w100,89,0.36252269694371186,6.360585609902789e-4
FALSE,5,2,winsfs_b500_w100,90,0.36252267566460566,6.360585371722814e-4
FALSE,5,2,winsfs_b500_w100,91,0.36252265456201344,6.360585133159036e-4
FALSE,5,2,winsfs_b500_w100,92,0.36252263362643383,6.360584894000938e-4
FALSE,5,2,winsfs_b500_w100,93,0.3625226128552021,6.360584654415458e-4
FALSE,5,2,winsfs_b500_w100,94,0.36252259225238287,6.360584414573123e-4
FALSE,5,2,winsfs_b500_w100,95,0.3625225718229938,6.36058417463412e-4
FALSE,5,2,winsfs_b500_w100,96,0.36252255155458424,6.360583934468356e-4
FALSE,5,2,winsfs_b500_w100,97,0.36252253144843233,6.360583694312758e-4
FALSE,5,2,winsfs_b500_w100,98,0.362522511509726,6.36058345422506e-4
FALSE,5,2,winsfs_b500_w100,99,0.3625224917292352,6.360583214202731e-4
FALSE,5,2,winsfs_b500_w100,100,0.3625224721144624,6.360582974437671e-4
FALSE,5,2,winsfs_b500_w250,1,0.18246082316630416,7.449912557230945e-4
FALSE,5,2,winsfs_b500_w250,2,0.2937129016779126,6.623703130409579e-4
FALSE,5,2,winsfs_b500_w250,3,0.3371947447582895,6.437251864868698e-4
FALSE,5,2,winsfs_b500_w250,4,0.3522424989894418,6.386121282749543e-4
FALSE,5,2,winsfs_b500_w250,5,0.35775309551763623,6.369042709466935e-4
FALSE,5,2,winsfs_b500_w250,6,0.36001322886248643,6.36225476248691e-4
FALSE,5,2,winsfs_b500_w250,7,0.3610526195445233,6.359207556159148e-4
FALSE,5,2,winsfs_b500_w250,8,0.3615802277264708,6.357708528059117e-4
FALSE,5,2,winsfs_b500_w250,9,0.36187089040783194,6.356913877680508e-4
FALSE,5,2,winsfs_b500_w250,10,0.3620422203920174,6.356466141491818e-4
FALSE,5,2,winsfs_b500_w250,11,0.3621490082557311,6.356201176800485e-4
FALSE,5,2,winsfs_b500_w250,12,0.3622186800428587,6.356037880866818e-4
FALSE,5,2,winsfs_b500_w250,13,0.36226584775302934,6.35593359787585e-4
FALSE,5,2,winsfs_b500_w250,14,0.36229874189973993,6.355864773140903e-4
FALSE,5,2,winsfs_b500_w250,15,0.3623222359654209,6.355817914767899e-4
FALSE,5,2,winsfs_b500_w250,16,0.3623393456204895,6.355785066531481e-4
FALSE,5,2,winsfs_b500_w250,17,0.3623520088038257,6.355761414469123e-4
FALSE,5,2,winsfs_b500_w250,18,0.3623615106814468,6.355743970192216e-4
FALSE,5,2,winsfs_b500_w250,19,0.3623687258205626,6.35573082909776e-4
FALSE,5,2,winsfs_b500_w250,20,0.36237426207186385,6.355720744193211e-4
FALSE,5,2,winsfs_b500_w250,21,0.36237854938505126,6.355712876450939e-4
FALSE,5,2,winsfs_b500_w250,22,0.3623818964729109,6.355706647326274e-4
FALSE,5,2,winsfs_b500_w250,23,0.36238452797066384,6.35570164865182e-4
FALSE,5,2,winsfs_b500_w250,24,0.36238660934236455,6.355697587371673e-4
FALSE,5,2,winsfs_b500_w250,25,0.3623882638511908,6.355694249179234e-4
FALSE,5,2,winsfs_b500_w250,26,0.3623895843173134,6.355691475730823e-4
FALSE,5,2,winsfs_b500_w250,27,0.3623906413883586,6.355689148656791e-4
FALSE,5,2,winsfs_b500_w250,28,0.362391489323666,6.35568717836054e-4
FALSE,5,2,winsfs_b500_w250,29,0.3623921702267675,6.355685497250482e-4
FALSE,5,2,winsfs_b500_w250,30,0.3623927170013637,6.355684052885853e-4
FALSE,5,2,winsfs_b500_w250,31,0.3623931556086279,6.355682805146817e-4
FALSE,5,2,winsfs_b500_w250,32,0.36239350664302195,6.355681722568698e-4
FALSE,5,2,winsfs_b500_w250,33,0.36239378656614407,6.355680780567185e-4
FALSE,5,2,winsfs_b500_w250,34,0.3623940085845634,6.355679959085026e-4
FALSE,5,2,winsfs_b500_w250,35,0.3623941833742632,6.355679242466852e-4
FALSE,5,2,winsfs_b500_w250,36,0.36239431959018226,6.355678617766927e-4
FALSE,5,2,winsfs_b500_w250,37,0.36239442426571783,6.355678074424003e-4
FALSE,5,2,winsfs_b500_w250,38,0.36239450314417554,6.355677603350369e-4
FALSE,5,2,winsfs_b500_w250,39,0.362394560919732,6.355677196964517e-4
FALSE,5,2,winsfs_b500_w250,40,0.36239460143777175,6.355676848636335e-4
FALSE,5,2,winsfs_b500_w250,41,0.36239462787165394,6.35567655293276e-4
FALSE,5,2,winsfs_b500_w250,42,0.3623946428075791,6.355676304629605e-4
FALSE,5,2,winsfs_b500_w250,43,0.3623946483981627,6.355676099448726e-4
FALSE,5,2,winsfs_b500_w250,44,0.36239464639309293,6.355675933260855e-4
FALSE,5,2,winsfs_b500_w250,45,0.3623946382666939,6.355675802694151e-4
FALSE,5,2,winsfs_b500_w250,46,0.36239462520495336,6.35567570443892e-4
FALSE,5,2,winsfs_b500_w250,47,0.3623946082019235,6.355675635373181e-4
FALSE,5,2,winsfs_b500_w250,48,0.36239458807925207,6.355675593125795e-4
FALSE,5,2,winsfs_b500_w250,49,0.3623945655052304,6.355675574893269e-4
FALSE,5,2,winsfs_b500_w250,50,0.36239454104884633,6.355675578866336e-4
FALSE,5,2,winsfs_b500_w250,51,0.3623945151576347,6.355675602667585e-4
FALSE,5,2,winsfs_b500_w250,52,0.3623944882128045,6.355675644391734e-4
FALSE,5,2,winsfs_b500_w250,53,0.362394460523095,6.355675702259573e-4
FALSE,5,2,winsfs_b500_w250,54,0.3623944323541319,6.35567577493327e-4
FALSE,5,2,winsfs_b500_w250,55,0.36239440390575134,6.355675860751362e-4
FALSE,5,2,winsfs_b500_w250,56,0.3623943753557619,6.355675958406393e-4
FALSE,5,2,winsfs_b500_w250,57,0.362394346834008,6.355676066501933e-4
FALSE,5,2,winsfs_b500_w250,58,0.36239431846305886,6.355676184095029e-4
FALSE,5,2,winsfs_b500_w250,59,0.36239429033362575,6.355676310041936e-4
FALSE,5,2,winsfs_b500_w250,60,0.3623942625142348,6.355676443382788e-4
FALSE,5,2,winsfs_b500_w250,61,0.3623942350669478,6.355676583218754e-4
FALSE,5,2,winsfs_b500_w250,62,0.3623942080387214,6.355676728877695e-4
FALSE,5,2,winsfs_b500_w250,63,0.3623941814592914,6.355676879324575e-4
FALSE,5,2,winsfs_b500_w250,64,0.36239415535648234,6.355677034011052e-4
FALSE,5,2,winsfs_b500_w250,65,0.362394129755713,6.355677192469206e-4
FALSE,5,2,winsfs_b500_w250,66,0.3623941046629372,6.355677353962785e-4
FALSE,5,2,winsfs_b500_w250,67,0.36239408009114565,6.355677518017159e-4
FALSE,5,2,winsfs_b500_w250,68,0.3623940560439954,6.355677684086307e-4
FALSE,5,2,winsfs_b500_w250,69,0.36239403251924146,6.355677851761246e-4
FALSE,5,2,winsfs_b500_w250,70,0.36239400951761086,6.355678020677978e-4
FALSE,5,2,winsfs_b500_w250,71,0.3623939870452793,6.355678190480118e-4
FALSE,5,2,winsfs_b500_w250,72,0.3623939650769777,6.3556783607329e-4
FALSE,5,2,winsfs_b500_w250,73,0.36239394361659305,6.355678531322638e-4
FALSE,5,2,winsfs_b500_w250,74,0.36239392265743614,6.355678701728837e-4
FALSE,5,2,winsfs_b500_w250,75,0.3623939021852958,6.355678871994065e-4
FALSE,5,2,winsfs_b500_w250,76,0.3623938821980159,6.355679041681961e-4
FALSE,5,2,winsfs_b500_w250,77,0.3623938626772161,6.355679210747696e-4
FALSE,5,2,winsfs_b500_w250,78,0.3623938436132694,6.355679378799515e-4
FALSE,5,2,winsfs_b500_w250,79,0.36239382499935946,6.355679545826417e-4
FALSE,5,2,winsfs_b500_w250,80,0.36239380682068706,6.355679711674092e-4
FALSE,5,2,winsfs_b500_w250,81,0.36239378906354286,6.355679876104036e-4
FALSE,5,2,winsfs_b500_w250,82,0.3623937717173478,6.355680038931595e-4
FALSE,5,2,winsfs_b500_w250,83,0.3623937547756569,6.355680200433154e-4
FALSE,5,2,winsfs_b500_w250,84,0.3623937382205086,6.355680360141668e-4
FALSE,5,2,winsfs_b500_w250,85,0.36239372204858894,6.355680518104975e-4
FALSE,5,2,winsfs_b500_w250,86,0.3623937062402895,6.35568067418276e-4
FALSE,5,2,winsfs_b500_w250,87,0.3623936907908352,6.355680828436877e-4
FALSE,5,2,winsfs_b500_w250,88,0.36239367568104897,6.355680980643154e-4
FALSE,5,2,winsfs_b500_w250,89,0.36239366091503417,6.355681130985851e-4
FALSE,5,2,winsfs_b500_w250,90,0.3623936464686619,6.355681279202698e-4
FALSE,5,2,winsfs_b500_w250,91,0.3623936323319464,6.355681425248971e-4
FALSE,5,2,winsfs_b500_w250,92,0.3623936185077116,6.355681569263608e-4
FALSE,5,2,winsfs_b500_w250,93,0.36239360497458323,6.355681711082331e-4
FALSE,5,2,winsfs_b500_w250,94,0.36239359172597013,6.355681850829887e-4
FALSE,5,2,winsfs_b500_w250,95,0.3623935787530853,6.355681988235456e-4
FALSE,5,2,winsfs_b500_w250,96,0.36239356605026407,6.355682123578608e-4
FALSE,5,2,winsfs_b500_w250,97,0.36239355360634096,6.355682256652756e-4
FALSE,5,2,winsfs_b500_w250,98,0.36239354141042296,6.355682387532667e-4
FALSE,5,2,winsfs_b500_w250,99,0.3623935294632713,6.355682516324516e-4
FALSE,5,2,winsfs_b500_w250,100,0.362393517746029,6.355682642856618e-4
FALSE,5,2,winsfs_b500_w500,1,0.11186619141088858,9.151815099586736e-4
FALSE,5,2,winsfs_b500_w500,2,0.20310396269866407,7.227118826616952e-4
FALSE,5,2,winsfs_b500_w500,3,0.26387207447215877,6.783588076758546e-4
FALSE,5,2,winsfs_b500_w500,4,0.30302452392856694,6.578799764003212e-4
FALSE,5,2,winsfs_b500_w500,5,0.3266402930774567,6.477761260843661e-4
FALSE,5,2,winsfs_b500_w500,6,0.340480824735409,6.426158444317124e-4
FALSE,5,2,winsfs_b500_w500,7,0.3485865117438355,6.398632237149969e-4
FALSE,5,2,winsfs_b500_w500,8,0.3534112425688869,6.383180977898153e-4
FALSE,5,2,winsfs_b500_w500,9,0.3563568458244881,6.374061018817357e-4
FALSE,5,2,winsfs_b500_w500,10,0.3582087167686472,6.368437688999092e-4
FALSE,5,2,winsfs_b500_w500,11,0.35940849392745955,6.364843433265511e-4
FALSE,5,2,winsfs_b500_w500,12,0.36020865565491783,6.362476909230427e-4
FALSE,5,2,winsfs_b500_w500,13,0.3607569295756645,6.360878730929574e-4
FALSE,5,2,winsfs_b500_w500,14,0.3611420383335672,6.359774845039633e-4
FALSE,5,2,winsfs_b500_w500,15,0.36141870890250033,6.35899655115185e-4
FALSE,5,2,winsfs_b500_w500,16,0.36162158567500285,6.358437344839092e-4
FALSE,5,2,winsfs_b500_w500,17,0.36177314241998865,6.358028517068465e-4
FALSE,5,2,winsfs_b500_w500,18,0.3618882911530574,6.357724854533092e-4
FALSE,5,2,winsfs_b500_w500,19,0.3619771337060725,6.357496034409371e-4
FALSE,5,2,winsfs_b500_w500,20,0.3620466446946086,6.35732134169949e-4
FALSE,5,2,winsfs_b500_w500,21,0.36210172464911294,6.357186371518264e-4
FALSE,5,2,winsfs_b500_w500,22,0.36214587326419045,6.357080938040764e-4
FALSE,5,2,winsfs_b500_w500,23,0.3621816282145454,6.356997727054238e-4
FALSE,5,2,winsfs_b500_w500,24,0.3622108562756205,6.356931414294941e-4
FALSE,5,2,winsfs_b500_w500,25,0.3622349495725829,6.356878076180482e-4
FALSE,5,2,winsfs_b500_w500,26,0.3622549598110284,6.356834791051819e-4
FALSE,5,2,winsfs_b500_w500,27,0.3622716913472799,6.356799362539544e-4
FALSE,5,2,winsfs_b500_w500,28,0.3622857665047567,6.356770125459572e-4
FALSE,5,2,winsfs_b500_w500,29,0.3622976720573778,6.35674580817585e-4
FALSE,5,2,winsfs_b500_w500,30,0.3623077925874668,6.356725431901369e-4
FALSE,5,2,winsfs_b500_w500,31,0.3623164347848076,6.356708238209034e-4
FALSE,5,2,winsfs_b500_w500,32,0.3623238453158557,6.356693635076222e-4
FALSE,5,2,winsfs_b500_w500,33,0.3623302241182984,6.356681156936362e-4
FALSE,5,2,winsfs_b500_w500,34,0.3623357343982419,6.356670435319633e-4
FALSE,5,2,winsfs_b500_w500,35,0.36234051020396696,6.35666117570051e-4
FALSE,5,2,winsfs_b500_w500,36,0.3623446623095287,6.356653141513695e-4
FALSE,5,2,winsfs_b500_w500,37,0.3623482827141541,6.356646141129006e-4
FALSE,5,2,winsfs_b500_w500,38,0.36235144817255827,6.356640017520486e-4
FALSE,5,2,winsfs_b500_w500,39,0.36235422303719395,6.356634642183976e-4
FALSE,5,2,winsfs_b500_w500,40,0.36235666144067136,6.356629907925883e-4
FALSE,5,2,winsfs_b500_w500,41,0.3623588091155888,6.356625725875708e-4
FALSE,5,2,winsfs_b500_w500,42,0.3623607048218841,6.356622020858271e-4
FALSE,5,2,winsfs_b500_w500,43,0.3623623815220456,6.356618729935938e-4
FALSE,5,2,winsfs_b500_w500,44,0.3623638673397269,6.356615799339427e-4
FALSE,5,2,winsfs_b500_w500,45,0.3623651863408052,6.356613183116333e-4
FALSE,5,2,winsfs_b500_w500,46,0.3623663591764595,6.356610842107187e-4
FALSE,5,2,winsfs_b500_w500,47,0.3623674036299969,6.356608742454543e-4
FALSE,5,2,winsfs_b500_w500,48,0.3623683350468312,6.356606855098493e-4
FALSE,5,2,winsfs_b500_w500,49,0.36236916671274,6.356605154684515e-4
FALSE,5,2,winsfs_b500_w500,50,0.3623699101555368,6.356603619405794e-4
FALSE,5,2,winsfs_b500_w500,51,0.36237057542137335,6.356602230326757e-4
FALSE,5,2,winsfs_b500_w500,52,0.36237117125248847,6.356600970671792e-4
FALSE,5,2,winsfs_b500_w500,53,0.3623717053057325,6.35659982592494e-4
FALSE,5,2,winsfs_b500_w500,54,0.3623721843023744,6.356598783554457e-4
FALSE,5,2,winsfs_b500_w500,55,0.3623726141413133,6.356597832303237e-4
FALSE,5,2,winsfs_b500_w500,56,0.3623730000242112,6.35659696260588e-4
FALSE,5,2,winsfs_b500_w500,57,0.36237334654528935,6.35659616586509e-4
FALSE,5,2,winsfs_b500_w500,58,0.36237365775627306,6.356595434440086e-4
FALSE,5,2,winsfs_b500_w500,59,0.3623739372682149,6.356594761855029e-4
FALSE,5,2,winsfs_b500_w500,60,0.362374188275127,6.356594142115054e-4
FALSE,5,2,winsfs_b500_w500,61,0.3623744136300638,6.356593570253547e-4
FALSE,5,2,winsfs_b500_w500,62,0.3623746158711565,6.356593041555455e-4
FALSE,5,2,winsfs_b500_w500,63,0.3623747972666611,6.356592551994722e-4
FALSE,5,2,winsfs_b500_w500,64,0.3623749598466091,6.356592098234427e-4
FALSE,5,2,winsfs_b500_w500,65,0.36237510543230017,6.356591676852642e-4
FALSE,5,2,winsfs_b500_w500,66,0.36237523564176394,6.356591284855116e-4
FALSE,5,2,winsfs_b500_w500,67,0.36237535195873455,6.356590920222301e-4
FALSE,5,2,winsfs_b500_w500,68,0.3623754556913831,6.356590580404913e-4
FALSE,5,2,winsfs_b500_w500,69,0.3623755480238795,6.35659026330636e-4
FALSE,5,2,winsfs_b500_w500,70,0.3623756300269739,6.356589967229122e-4
FALSE,5,2,winsfs_b500_w500,71,0.36237570267235886,6.35658969067534e-4
FALSE,5,2,winsfs_b500_w500,72,0.3623757668281036,6.356589431982304e-4
FALSE,5,2,winsfs_b500_w500,73,0.3623758232874354,6.356589190087672e-4
FALSE,5,2,winsfs_b500_w500,74,0.3623758727581217,6.356588963671134e-4
FALSE,5,2,winsfs_b500_w500,75,0.3623759158819893,6.356588751388692e-4
FALSE,5,2,winsfs_b500_w500,76,0.36237595325950794,6.356588552856758e-4
FALSE,5,2,winsfs_b500_w500,77,0.3623759854052883,6.356588366742581e-4
FALSE,5,2,winsfs_b500_w500,78,0.3623760128057487,6.356588192269034e-4
FALSE,5,2,winsfs_b500_w500,79,0.362376035904672,6.356588028861904e-4
FALSE,5,2,winsfs_b500_w500,80,0.36237605508338455,6.356587875657358e-4
FALSE,5,2,winsfs_b500_w500,81,0.36237607071774025,6.356587732269971e-4
FALSE,5,2,winsfs_b500_w500,82,0.36237608312814645,6.35658759794082e-4
FALSE,5,2,winsfs_b500_w500,83,0.3623760926157053,6.356587472126028e-4
FALSE,5,2,winsfs_b500_w500,84,0.3623760994498971,6.356587354530368e-4
FALSE,5,2,winsfs_b500_w500,85,0.3623761038808753,6.356587244511877e-4
FALSE,5,2,winsfs_b500_w500,86,0.3623761061256847,6.356587141709461e-4
FALSE,5,2,winsfs_b500_w500,87,0.3623761063946165,6.356587045658153e-4
FALSE,5,2,winsfs_b500_w500,88,0.36237610487502686,6.356586956110422e-4
FALSE,5,2,winsfs_b500_w500,89,0.3623761017310941,6.356586872587788e-4
FALSE,5,2,winsfs_b500_w500,90,0.362376097124065,6.3565867948904e-4
FALSE,5,2,winsfs_b500_w500,91,0.3623760911959115,6.356586722730002e-4
FALSE,5,2,winsfs_b500_w500,92,0.36237608407294913,6.356586655711478e-4
FALSE,5,2,winsfs_b500_w500,93,0.36237607586962434,6.356586593645941e-4
FALSE,5,2,winsfs_b500_w500,94,0.36237606669429406,6.356586536205941e-4
FALSE,5,2,winsfs_b500_w500,95,0.36237605665682776,6.356586483410852e-4
FALSE,5,2,winsfs_b500_w500,96,0.3623760458249138,6.356586434591278e-4
FALSE,5,2,winsfs_b500_w500,97,0.36237603429908744,6.356586389860058e-4
FALSE,5,2,winsfs_b500_w500,98,0.3623760221515873,6.356586348992451e-4
FALSE,5,2,winsfs_b500_w500,99,0.3623760094376464,6.356586311707811e-4
FALSE,5,2,winsfs_b500_w500,100,0.36237599623152256,6.356586277928578e-4
FALSE,5,4,realsfs,3,0.01673964161045611,0.0040270464242363
FALSE,5,4,realsfs,6,0.3172166990294142,6.536120780690882e-4
FALSE,5,4,realsfs,9,0.36179060995726575,6.365445608843696e-4
FALSE,5,4,realsfs,12,0.3627247206047016,6.363617708694205e-4
FALSE,5,4,realsfs,15,0.36274688183161513,6.363772102559999e-4
FALSE,5,4,realsfs,18,0.3627401546642467,6.363758958517785e-4
FALSE,5,4,realsfs,21,0.3627675402667609,6.363854489395147e-4
FALSE,5,4,realsfs,24,0.3627585976807125,6.363819153220513e-4
FALSE,5,4,realsfs,27,0.3627665367285669,6.363860067181848e-4
FALSE,5,4,realsfs,30,0.3627643637253329,6.363860324956674e-4
FALSE,5,4,realsfs,33,0.3627658126250689,6.363860835392756e-4
FALSE,5,4,realsfs,36,0.3627651846881282,6.363859121817102e-4
FALSE,5,4,realsfs,39,0.36276562948004903,6.363861518998839e-4
FALSE,5,4,realsfs,42,0.36276525157128847,6.363861123096364e-4
FALSE,5,4,realsfs,45,0.36276542258221367,6.363861981641848e-4
FALSE,5,4,realsfs,48,0.3627652094804296,6.363861391302671e-4
FALSE,5,4,realsfs,51,0.36276534232273383,6.363862268910571e-4
FALSE,5,4,realsfs,54,0.36276516061609354,6.363861947818607e-4
FALSE,5,4,realsfs,57,0.36276523688359075,6.363862469342727e-4
FALSE,5,4,realsfs,60,0.36276522538730127,6.363862526076279e-4
FALSE,5,4,realsfs,63,0.36276521588895927,6.363862569099487e-4
FALSE,5,4,realsfs,66,0.3627652030714011,6.363862594100971e-4
FALSE,5,4,realsfs,69,0.36276519720655326,6.363862638494004e-4
FALSE,5,4,realsfs,72,0.36276518187901663,6.363862645214121e-4
FALSE,5,4,realsfs,75,0.3627651816091132,6.36386270111406e-4
FALSE,5,4,realsfs,78,0.3627651534752435,6.363862664635998e-4
FALSE,5,4,realsfs,81,0.3627651632083064,6.363862763287246e-4
FALSE,5,4,realsfs,84,0.362765065199595,6.363862627117981e-4
FALSE,5,4,realsfs,86,0.36276510347471214,6.363862897913606e-4
FALSE,5,4,winsfs_b500_w100,1,0.3624349872560526,6.37313880393934e-4
FALSE,5,4,winsfs_b500_w100,2,0.3632789105303372,6.371359988611085e-4
FALSE,5,4,winsfs_b500_w100,3,0.3632849202694136,6.37135744605645e-4
FALSE,5,4,winsfs_b500_w100,4,0.3632840268119176,6.371359548992186e-4
FALSE,5,4,winsfs_b500_w100,5,0.3632833268185834,6.371360790625542e-4
FALSE,5,4,winsfs_b500_w100,6,0.3632828434030274,6.371361688457785e-4
FALSE,5,4,winsfs_b500_w100,7,0.3632824945617493,6.371362363344239e-4
FALSE,5,4,winsfs_b500_w100,8,0.3632822315947183,6.371362881202726e-4
FALSE,5,4,winsfs_b500_w100,9,0.36328202648808783,6.371363288899943e-4
FALSE,5,4,winsfs_b500_w100,10,0.3632818622755671,6.371363619472585e-4
FALSE,5,4,winsfs_b500_w100,11,0.363281728082813,6.37136389489761e-4
FALSE,5,4,winsfs_b500_w100,12,0.3632816165875694,6.371364129793096e-4
FALSE,5,4,winsfs_b500_w100,13,0.3632815226601208,6.371364333626822e-4
FALSE,5,4,winsfs_b500_w100,14,0.3632814425943581,6.371364512791932e-4
FALSE,5,4,winsfs_b500_w100,15,0.36328137364786967,6.371364671882788e-4
FALSE,5,4,winsfs_b500_w100,16,0.3632813137384272,6.371364813894179e-4
FALSE,5,4,winsfs_b500_w100,17,0.3632812612712635,6.371364941348268e-4
FALSE,5,4,winsfs_b500_w100,18,0.363281214999365,6.371365056241279e-4
FALSE,5,4,winsfs_b500_w100,19,0.3632811739322665,6.371365159866423e-4
FALSE,5,4,winsfs_b500_w100,20,0.3632811372838592,6.37136525381125e-4
FALSE,5,4,winsfs_b500_w100,21,0.3632811044078282,6.371365338859944e-4
FALSE,5,4,winsfs_b500_w100,22,0.3632810747868912,6.371365416191334e-4
FALSE,5,4,winsfs_b500_w100,23,0.36328104799524585,6.371365486632303e-4
FALSE,5,4,winsfs_b500_w100,24,0.3632810236619858,6.371365550790516e-4
FALSE,5,4,winsfs_b500_w100,25,0.3632810014956419,6.371365609381966e-4
FALSE,5,4,winsfs_b500_w100,26,0.36328098124037195,6.371365663012781e-4
FALSE,5,4,winsfs_b500_w100,27,0.3632809626857735,6.371365712152388e-4
FALSE,5,4,winsfs_b500_w100,28,0.3632809456346552,6.371365757163637e-4
FALSE,5,4,winsfs_b500_w100,29,0.3632809299476096,6.371365798679514e-4
FALSE,5,4,winsfs_b500_w100,30,0.363280915474312,6.371365836775596e-4
FALSE,5,4,winsfs_b500_w100,31,0.36328090210036695,6.371365872064064e-4
FALSE,5,4,winsfs_b500_w100,32,0.36328088971531936,6.371365904526821e-4
FALSE,5,4,winsfs_b500_w100,33,0.3632808782338307,6.371365934633974e-4
FALSE,5,4,winsfs_b500_w100,34,0.3632808675682027,6.371365962360518e-4
FALSE,5,4,winsfs_b500_w100,35,0.36328085765461815,6.37136598821267e-4
FALSE,5,4,winsfs_b500_w100,36,0.36328084842254105,6.371366012117336e-4
FALSE,5,4,winsfs_b500_w100,37,0.36328083982082393,6.371366034502155e-4
FALSE,5,4,winsfs_b500_w100,38,0.363280831788239,6.371366055148125e-4
FALSE,5,4,winsfs_b500_w100,39,0.3632808242853161,6.371366074387695e-4
FALSE,5,4,winsfs_b500_w100,40,0.3632808172777259,6.371366092404663e-4
FALSE,5,4,winsfs_b500_w100,41,0.3632808107128156,6.371366109206785e-4
FALSE,5,4,winsfs_b500_w100,42,0.3632808045689331,6.371366124857874e-4
FALSE,5,4,winsfs_b500_w100,43,0.3632807988122109,6.371366139641727e-4
FALSE,5,4,winsfs_b500_w100,44,0.3632807934128977,6.37136615339043e-4
FALSE,5,4,winsfs_b500_w100,45,0.3632807883396401,6.371366166165086e-4
FALSE,5,4,winsfs_b500_w100,46,0.3632807835829892,6.37136617832949e-4
FALSE,5,4,winsfs_b500_w100,47,0.3632807791127136,6.371366189687275e-4
FALSE,5,4,winsfs_b500_w100,48,0.3632807749043322,6.371366200312037e-4
FALSE,5,4,winsfs_b500_w100,49,0.36328077094963634,6.371366210252215e-4
FALSE,5,4,winsfs_b500_w100,50,0.3632807672234696,6.371366219492845e-4
FALSE,5,4,winsfs_b500_w100,51,0.3632807637230863,6.371366228392335e-4
FALSE,5,4,winsfs_b500_w100,52,0.36328076042278545,6.371366236729519e-4
FALSE,5,4,winsfs_b500_w100,53,0.3632807573106568,6.371366244440627e-4
FALSE,5,4,winsfs_b500_w100,54,0.3632807543832458,6.371366251932784e-4
FALSE,5,4,winsfs_b500_w100,55,0.36328075161583046,6.37136625885176e-4
FALSE,5,4,winsfs_b500_w100,56,0.3632807490082692,6.371366265362727e-4
FALSE,5,4,winsfs_b500_w100,57,0.3632807465499917,6.37136627149017e-4
FALSE,5,4,winsfs_b500_w100,58,0.36328074422806467,6.371366277436729e-4
FALSE,5,4,winsfs_b500_w100,59,0.3632807420302161,6.371366282845339e-4
FALSE,5,4,winsfs_b500_w100,60,0.3632807399592584,6.371366287937361e-4
FALSE,5,4,winsfs_b500_w100,61,0.3632807380037144,6.371366292903154e-4
FALSE,5,4,winsfs_b500_w100,62,0.3632807361563328,6.371366297512331e-4
FALSE,5,4,winsfs_b500_w100,63,0.3632807344081376,6.371366301824239e-4
FALSE,5,4,winsfs_b500_w100,64,0.3632807327569916,6.371366306048489e-4
FALSE,5,4,winsfs_b500_w100,65,0.3632807311960859,6.371366309884184e-4
FALSE,5,4,winsfs_b500_w100,66,0.3632807297194345,6.371366313590483e-4
FALSE,5,4,winsfs_b500_w100,67,0.3632807283233494,6.371366317104912e-4
FALSE,5,4,winsfs_b500_w100,68,0.3632807270003668,6.371366320400341e-4
FALSE,5,4,winsfs_b500_w100,69,0.3632807257516315,6.371366323489121e-4
FALSE,5,4,winsfs_b500_w100,70,0.3632807245693015,6.371366326521194e-4
FALSE,5,4,winsfs_b500_w100,71,0.3632807234511897,6.371366329240568e-4
